PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
w7MjV,8/k7/5p2/PKN3p1/2Pb1pP1/5P2/8/8 w - - 1 58,c5d7 f6f5 g4f5 g5g4 f3g4 f4f3,1757,75,94,1927,advantage endgame long sacrifice,https://lichess.org/RNGk46h9#115,
j0XKw,8/1b6/1P1p2k1/3P1p2/5Kp1/3B4/8/8 b - - 2 56,b7d5 d3f5 g6f6 f5e4 d5e4 f4e4,1808,82,80,71,bishopEndgame crushing endgame long,https://lichess.org/NLLqb088/black#112,
3z1tw,8/4q1k1/p2rbp2/1p2p1pP/8/5Q2/2B2PP1/2R3K1 b - - 0 39,e7d7 h5h6 g7g8 f3f6,1738,92,88,21,crushing deflection endgame short,https://lichess.org/RqxpR6sW/black#78,
gA1NQ,r5rk/pp1q1p1p/3p1p2/3Qp3/4P3/8/PPP2PPP/3R1RK1 w - - 3 16,d5d6 g8g2 g1h1 d7h3 d6f6 h8g8,1862,105,85,35,advantage endgame long,https://lichess.org/AloJkLVL#31,Sicilian_Defense Sicilian_Defense_Keres_Variation
HjXyQ,r3r1k1/5p1p/1p3qpb/pPpPp2n/P3P1b1/2N2NP1/2Q1BP1P/R2R2K1 w - - 3 20,c2d3 c5c4 d3c4 g4f3 e2f3 f6f3,1747,75,96,7639,advantage deflection long middlegame,https://lichess.org/ouvemDEz#39,
jmQye,1k6/pb2R1pp/8/PPK5/2Br4/8/8/8 b - - 3 50,d4e4 e7b7 b8b7 c4d5 b7b8 d5e4,1635,75,86,312,attraction crushing endgame fork long sacrifice,https://lichess.org/h59Csnxq/black#100,
67J6b,r1b2r2/6kp/pq3pp1/1p1Np3/4Pn1Q/P2B3P/1PP2P2/R3R1K1 b - - 5 22,f4h3 h4h3 b6f2 g1f2,1444,76,72,59,advantage middlegame short,https://lichess.org/R0VaGL1O/black#44,
q8Y2h,1r6/3p1p1k/ppb1p2p/2b1P3/2P3p1/1P2N3/P4P1P/3RR1K1 w - - 0 26,e3g4 b8g8 h2h3 h6h5 g1h2 h5g4,1589,78,94,3069,advantage endgame long pin,https://lichess.org/sABk0WYF#51,
K60FR,7r/4k3/p1ppp3/4p3/4P2q/5Qb1/PPP1N1P1/3R2K1 w - - 6 34,f3g3 h4h1 g1f2 h8f8 f2e3 h1d1,1747,76,94,2812,advantage endgame long,https://lichess.org/Ux6lt8Kx#67,
ZGJ24,6k1/5p1p/2R3p1/1B1p4/1q1Pn3/4PQPP/5P1K/r7 w - - 7 38,b5d3 b4e1 f3g2 e4f2,1747,75,93,868,advantage endgame short,https://lichess.org/x61KKqiM#75,
eCopY,2kr3r/pppq1pp1/2nb4/4p2p/3pPP1P/3P2P1/PPP3BK/R1BQR3 b - - 0 17,e5f4 g2h3 f4g3 h2g2,1632,74,87,129,crushing defensiveMove middlegame pin short,https://lichess.org/1QdiHBNg/black#34,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
YwlO5,4r1k1/1p3pp1/p6p/q2p4/4rB1P/P2Q4/2PKN3/4RR2 w - - 4 26,d3c3 e4e2 e1e2 e8e2 d2e2 a5c3,1462,75,96,13946,advantage long middlegame,https://lichess.org/fsXUqnPk#51,
OHTCw,8/3r2k1/6nR/2pN1RP1/3r4/8/PP6/2K5 w - - 3 33,d5f6 d4c4 c1b1 d7d1,1775,77,92,402,endgame mate mateIn2 short,https://lichess.org/LGHjcOFp#65,
x1gZT,8/8/8/5pkp/8/4KPP1/8/8 w - - 6 46,e3d4 f5f4 g3f4 g5f4 d4d3 f4f3,1652,79,96,21395,crushing endgame long pawnEndgame,https://lichess.org/yztEreco#91,
Pw8F9,r4r1k/2p3pp/b1N5/4N2Q/1p1P1P2/6P1/7P/q1KR3R w - - 2 29,c1d2 a1c3,1438,82,56,477,mate mateIn1 middlegame oneMove,https://lichess.org/bcUIC4b3#57,
DXyJo,6k1/6p1/4p2p/2QpP1bq/P7/1P2P3/1B4PP/6K1 w - - 1 35,c5d4 h5e2 h2h4 g5e3,1815,75,96,4438,crushing endgame short,https://lichess.org/sLHJE8iW#69,
BPmCI,4r2k/8/2P4p/3Q2n1/p2P1pPp/2P5/1P3P1P/6K1 w - - 0 33,c6c7 e8e1 g1g2 h4h3,1793,75,88,1330,endgame mate mateIn2 short,https://lichess.org/mLJVIHr8#65,
TdbWc,3k4/p4p2/4p3/3p2P1/Q6P/3q4/2r3P1/5RK1 w - - 1 32,f1f7 d3d1 g1h2 c2g2 h2g2 d1a4,1780,76,95,6413,crushing discoveredAttack endgame long,https://lichess.org/AyH0p63D#63,
3F3Ll,r1bq1rk1/pp2b1pp/2np4/5p1n/4B3/2P1PNBP/PPQN1PP1/R3K2R b KQ - 0 13,h5g3 e4d5 g8h8 f2g3,1726,173,100,28,equality intermezzo middlegame short,https://lichess.org/cuBOTbrN/black#26,
E871U,r5k1/pp1n2pp/2p1p3/6q1/4Q3/1P1P3P/P1P2RP1/7K b - - 0 20,a8f8 e4e6 g8h8 e6d7 g5c1 h1h2,1753,75,92,1896,advantage endgame fork long,https://lichess.org/SlmEnm3N/black#40,
nwxPw,8/p4pkp/5p2/5Pr1/5P2/1P4R1/P2r2K1/7R w - - 1 35,g2f3 d2d3 f3f2 g5g3,1702,79,95,18178,crushing endgame rookEndgame short,https://lichess.org/jDdyARAk#69,
hgHGX,4r3/2p1q2r/p1P3k1/3P3p/2PQpB2/4Rb2/5PK1/R7 w - - 1 35,g2f1 e7h4 f1e1 h4f4,1823,77,73,170,crushing middlegame short,https://lichess.org/EwzwZnhE#69,
qTpKC,2r1r1k1/1p3ppp/p4n2/3pqN2/1P6/P3P3/4QPPP/2R1R1K1 w - - 0 22,f5d4 c8c1 e1c1 e5d4 e3d4 e8e2,1666,76,93,2603,crushing discoveredAttack long middlegame,https://lichess.org/WjhpZL9K#43,
aBMmG,rn1qkb1r/pbpp1ppp/1p2p3/8/3Pn3/1P2PN2/P1PN1PPP/R1BQKB1R w KQkq - 3 6,f1d3 e4c3 c1b2 c3d1,1467,87,82,71,advantage opening short trappedPiece,https://lichess.org/oIoRRnoo#11,Yusupov-Rubinstein_System Yusupov-Rubinstein_System_Other_variations
lB8Xd,8/1q6/1P6/K6p/2Q2kpP/8/8/8 b - - 4 59,f4g3 c4c7 b7c7 b6c7 g3h2 c7c8q,1446,81,93,10939,advancedPawn crushing endgame long master promotion queenEndgame,https://lichess.org/k0LEOLm0/black#118,
Fyl83,6r1/pb1kb3/2n1p3/1p2P3/2p1BP1P/2Pp4/PP3KP1/R6R w - - 0 28,f2f3 c6e5 f4e5 g8f8,1836,85,75,33,crushing master middlegame sacrifice short,https://lichess.org/wMC6Z3Ct#55,
bzOcb,r3k2r/ppp2ppp/2nbbq2/1B1P4/5p2/5N2/PPP3PP/R1BQK2R b KQkq - 0 10,a7a6 b5c6 b7c6 d5e6,1675,74,84,530,advantage middlegame short,https://lichess.org/dBza60Yr/black#20,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
Wn8sQ,6kb/pb2qp1p/2p3pP/1p4P1/1P2R3/P1P5/2Q2P2/5K2 b - - 0 34,e7f8 c2e2 b7c8 e4e8 c8e6 e8f8,1550,79,80,121,crushing endgame long pin,https://lichess.org/fGO1PKwl/black#68,
e3DHQ,5k2/R7/8/P4p1p/4ppb1/2P5/1P3K1P/8 w - - 0 36,a7c7 e4e3 f2f1 f4f3,1806,77,93,733,crushing endgame short,https://lichess.org/VdPbQe2P#71,
OzHhC,4r1k1/pp3ppp/8/3n4/5p2/B1PP1Pb1/P7/1R3K1R w - - 5 21,b1b7 e8e1 f1g2 d5e3 g2h3 e1h1,1646,82,66,35,deflection endgame exposedKing long mate mateIn3,https://lichess.org/IjEEnQ2K#41,
9DrfE,r3k2r/1bqpbp2/pp2p1p1/2p1P1Pp/4NP2/2PP3P/PP4BK/R3BQ2 b kq - 0 21,d7d5 e5d6 e7d6 e4d6 c7d6 g2b7,1873,78,92,2699,advantage enPassant fork long middlegame,https://lichess.org/IONs9WZX/black#42,
t4c4a,8/8/8/p4p2/P5k1/1P6/6K1/8 w - - 0 48,g2f2 g4f4 b3b4 a5b4 a4a5 b4b3 a5a6 b3b2 a6a7 b2b1q,1698,75,94,1829,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/cJ2bwDS9#95,
dVIdA,4r2k/pp4pp/5rb1/3QN3/q3n3/B6P/PP3PP1/2R2RK1 w - - 10 24,c1c4 e8e5 d5e5 a4c4 e5b8 c4g8,1812,75,97,422,advantage capturingDefender deflection long middlegame,https://lichess.org/DuZdpQGW#47,
SPQC3,8/1pk3p1/2pb2p1/8/1P2p1qr/2P1Q1P1/P4P2/4RRK1 w - - 0 27,e3e4 g4e4 e1e4 h4e4,1822,74,84,297,crushing endgame short,https://lichess.org/QGcCnVPE#53,
7VHy4,1k1rr3/5p1p/R1p2Pp1/6P1/1Q2n3/8/2P3KP/3q4 b - - 2 33,b8c7 a6a7 c7c8 b4b7,1570,74,94,435,endgame mate mateIn2 short,https://lichess.org/ckk2Otl5/black#66,
4EA3q,7r/1p4k1/2pb1pP1/p1q4P/2Pp2Q1/1P1B4/P7/4R1K1 b - - 2 37,c5h5 g4d7 g7h6 d7d6 h5g4 g1f2,1876,74,94,12304,crushing defensiveMove endgame fork long,https://lichess.org/fhNmGqmK/black#74,
Du6QI,8/1Rr5/2Pk2p1/1P5p/p7/P2K4/8/8 w - - 1 53,d3e4 c7b7 c6b7 d6c7,1609,78,95,16997,crushing endgame rookEndgame short,https://lichess.org/MqGntOFq#105,
6PpnI,r3r1k1/pb2qp1p/1p4p1/8/2pPN3/P1P5/3QB1PP/1R2R1K1 b - - 0 21,e7e4 e2f3 e4b1 e1b1,1579,75,93,919,crushing middlegame short,https://lichess.org/DHpMGxOw/black#42,
zbdOM,5rk1/pp4pp/3p1q2/8/2nPQ3/4Bp2/PP3P2/R4RK1 w - - 2 22,d4d5 c4e3 e4e6 f6e6 d5e6 e3f1,1418,76,92,1854,advantage long middlegame,https://lichess.org/cwBr3ndR#43,
MrbV3,r3qr1k/1bRn2pp/pp6/8/P1B1p3/4P1nQ/1P3PPP/3R2K1 b - - 1 22,d7e5 h3g3 e8g6 g3e5,1772,77,92,1762,advantage hangingPiece middlegame short,https://lichess.org/3LHOQzy5/black#44,
mXeQ4,8/8/2Q5/p7/8/4k1P1/4q1K1/8 w - - 5 69,g2g1 e2f2 g1h1 f2f3 c6f3 e3f3,1746,79,94,416,crushing endgame exposedKing long queenEndgame,https://lichess.org/KCXy57Zu#137,
EFkVU,4r1k1/p5p1/1p1q4/3p4/3P1p1N/1P2PRnP/P5K1/4Q3 b - - 1 29,e8e3 f3e3 f4e3 e1g3,1512,78,85,1112,advantage endgame short,https://lichess.org/4xYktWFe/black#58,
nC5po,1k1r4/pp1r1ppp/4p3/5q2/2RP1P2/4Q2P/PP3P2/K1R5 b - - 0 27,f5f6 e3c3 a7a6 c4c8 d8c8 c3c8 b8a7 c8d7,1823,78,73,79,advantage endgame fork quietMove veryLong,https://lichess.org/cdlp7U42/black#54,
m9PsO,6k1/p5p1/3p1p1p/1PpP4/q5PP/2P1Q3/P7/4K3 b - - 0 38,a4g4 e3e6 g4e6 d5e6 g8f8 a2a4 f8e7 a4a5,1898,74,99,486,crushing defensiveMove endgame queenEndgame quietMove veryLong,https://lichess.org/YdAb1SGK/black#76,
hB87K,r1bq1rk1/1pp1b1pp/p7/4p3/8/1P3N2/P1Q2PPP/R1BR2K1 b - - 1 19,c8f5 c2c4 g8h8 d1d8,1666,76,93,3188,advantage middlegame short,https://lichess.org/eADpdXu5/black#38,Ruy_Lopez Ruy_Lopez_Morphy_Defense
uL6Yx,6r1/Q1pk1p2/1p2p2p/8/1N1q4/P7/1PP3P1/1K6 b - - 0 31,g8g2 a7a4 d7d6 a4c6 d6e7 c6g2,1784,77,73,60,advantage endgame fork long,https://lichess.org/5lQT1k3p/black#62,
M4w9p,8/p2k4/7b/1bpP4/P1B5/R1N3RK/1P1P1P1P/2Bq4 w - - 4 34,g3g6 d1h5 h3g2 h5g6 g2f1 b5c4,1646,74,83,382,crushing exposedKing fork long middlegame,https://lichess.org/5vAANT8D#67,
qqUCw,3k2r1/1Rp1P1r1/p1p5/3p3p/6P1/2P3KP/P7/4R3 b - - 0 30,g7e7 b7b8 d8d7 e1e7 d7e7 b8g8,1528,74,96,6267,crushing endgame long master rookEndgame,https://lichess.org/R3YOCWkJ/black#60,
NUjPu,r1b4r/pp1kqp1p/n2Np1p1/3p2N1/3p1Q2/3P2P1/PP3P2/2R1K2R b K - 4 17,e7d6 f4d6 d7d6 g5f7 d6e7 f7h8,1811,78,93,256,advantage attraction fork long middlegame,https://lichess.org/rEUsQ0Dw/black#34,French_Defense French_Defense_Alekhine-Chatard_Attack
4Xf8n,8/8/2P5/1K1kp3/6p1/1P6/8/8 b - - 0 62,g4g3 c6c7 g3g2 c7c8q g2g1q c8c6,1605,129,52,16,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/ItiuU0mc/black#124,
qJmwl,2r5/pp1bkpQ1/4p3/3nP3/1q2B3/8/P2N2PP/3R3K b - - 0 29,d5e3 g7g5 e7e8 g5e3,1711,313,0,2,crushing fork middlegame short,https://lichess.org/TKpOwDvm/black#58,
GSFW3,r2qr1k1/ppp2pbp/2np1np1/8/2PNP3/4B1PP/PPQ2PB1/R3K2R b KQ - 2 12,f6e4 d4c6 b7c6 g2e4,1805,75,81,114,advantage intermezzo middlegame short,https://lichess.org/wup01fFh/black#24,English_Opening English_Opening_Anglo-Indian_Defense
m3voX,6k1/pp3p1p/2p3p1/8/1PP3N1/P4P2/r3r1b1/2BR2K1 b - - 1 29,g2f3 d1d8 e2e8 d8e8 g8g7 c1h6,1709,75,87,1930,endgame long mate mateIn3,https://lichess.org/2vzIOlo8/black#58,
4qvB6,r2qr1k1/ppp2ppp/2n5/5b2/1bBPn3/2N1BN1P/PPQ2PP1/K2R3R b - - 4 15,e4c3 c2f5 d8f6 f5f6,1731,75,84,225,crushing hangingPiece middlegame short,https://lichess.org/Cs2r8sbu/black#30,French_Defense French_Defense_Steiner_Variation
SBHhP,3rk2r/pp3ppp/1q2p3/1bb1P3/4BP2/5R2/PP1B2PP/R3Q2K b k - 8 19,b5c6 d2a5 d8d4 a5b6,1685,76,88,1673,crushing master masterVsMaster middlegame short,https://lichess.org/Wf1Kb7Is/black#38,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
egyMp,1r2rk2/1p3pbQ/p5P1/2pp4/4q3/5R2/P2R1K2/8 b - - 0 34,f7f6 f3f6 f8e7 h7g7 e7d8 f6d6 d8c8 g7d7,1526,76,87,146,deflection exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/zLrsWSTc/black#68,
oSiVv,2kr3r/p2q2p1/1p1b3p/2p1R3/5B2/5QP1/PPP2PK1/R7 b - - 2 23,d6e5 f3a8 c8c7 f4e5,1587,74,88,1034,crushing intermezzo middlegame queensideAttack short,https://lichess.org/CY4Wca9P/black#46,
4LDlf,8/2R1ppk1/3p1bp1/P6p/2Q1P3/1P2q3/8/3K4 b - - 3 53,f6g5 c4c3 e7e5 c3e3,1688,76,18,67,advantage endgame short,https://lichess.org/blQamtBM/black#106,
HsTNZ,8/p1pN2k1/3bn1pp/1pNq1p2/3P4/1P2Q1P1/P4P1P/6K1 b - - 3 32,e6d4 e3d4 d5d4 c5e6 g7f7 e6d4,1517,75,94,5000,advantage attraction endgame fork long sacrifice,https://lichess.org/BgAn0bLI/black#64,
QNeDQ,8/6p1/4Rk1p/pp1r4/2p5/3r1PP1/PP2RK1P/8 b - - 3 40,f6f5 g3g4 f5g5 f2g3 d3f3 g3f3,1730,75,91,964,crushing endgame long rookEndgame,https://lichess.org/CZeQ4Q7I/black#80,
YXqyn,r3k1nr/pppb1ppp/2np1q2/1B6/4P3/2Q1B3/PPP2PPP/RN3RK1 b kq - 3 9,a7a6 b5c6 d7c6 e3d4 f6g6 d4g7,1677,75,93,3140,crushing long opening,https://lichess.org/Ljwfcofs/black#18,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit
Hi9Ij,1r2r1k1/3p1pbp/b1pN2p1/2q1p3/1B6/P3P1P1/Q4P1P/R3K2R b KQ - 1 20,b8b4 a2f7 g8h8 f7e8 g7f8 e8f8,1804,78,91,3013,fork long mate mateIn3 middlegame,https://lichess.org/MUfyfHO6/black#40,
7QF1q,5k2/2pq2pp/1p2P3/2nP4/p7/2P5/Q5BP/6K1 b - - 0 32,d7d6 a2f2 f8e8 f2f7 e8d8 f7g8,1631,75,89,712,crushing endgame long,https://lichess.org/CMf30puA/black#64,
kY2tb,2b5/6kp/6p1/3Bq3/3RP3/7P/3Q1KP1/1r6 w - - 3 37,d4d3 b1b2 d2b2 e5b2,1599,76,94,1654,advantage endgame master pin short,https://lichess.org/gsZkSYEC#73,
lxkAQ,2rr2k1/3b4/4p1qp/p1p1Pnp1/P1B1Qp2/1PP5/6PP/2BR1RK1 b - - 5 28,d7c6 d1d8 c8d8 e4c6,1412,76,90,501,advantage middlegame short,https://lichess.org/DXGZdfP6/black#56,
726d9,rn2kb1r/ppp2ppp/4b3/2nBN3/7q/3P4/PPP1QPPP/RNB1K2R b KQkq - 0 8,e6d5 e5g6 h4e7 g6e7,1475,76,92,1828,crushing discoveredAttack discoveredCheck opening short,https://lichess.org/4sgBbrKY/black#16,Russian_Game Russian_Game_Italian_Variation
iyEvp,6k1/R7/bp2ppK1/4p1p1/1P2P2p/P4P1r/8/8 b - - 0 34,h3f3 a7a8 a6c8 a8c8,1431,77,93,658,endgame fork mate mateIn2 short,https://lichess.org/5TApHdfg/black#68,
eg3E4,8/p6p/5rk1/2R2p1p/5P2/1P3KPP/P1B4r/8 b - - 6 36,h2h3 f3g2 h3g3 g2g3,1707,120,56,17,crushing endgame master short trappedPiece,https://lichess.org/1UonKFgM/black#72,
lyvpW,2rr4/4bk1p/p4pp1/P1p5/2R5/2Rn1NBP/5PP1/6K1 b - - 0 30,e7d6 c3d3 d6g3 d3d8 c8d8 f2g3,1548,78,93,539,advantage hangingPiece long middlegame,https://lichess.org/MhaoW1Fr/black#60,
xJL5n,3r1rk1/pbN4p/1p3pp1/2n1Q3/2PBP3/q4P2/P3B1PP/R4RK1 w - - 0 22,d4b2 a3e3 f1f2 f6e5,1794,75,80,910,crushing fork middlegame short,https://lichess.org/2TqteNgh#43,
wI1Dc,r4rk1/pb1n1pbp/1q1P2p1/1p1NP1B1/2p5/5N2/PP2BRPP/R2Q3K b - - 0 17,b6f2 g5e3 f2e3 d5e3,1743,80,76,43,advantage middlegame short trappedPiece,https://lichess.org/G6b0Tvp0/black#34,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
qacgj,5r2/R7/1pkPp3/pN1nbp2/P7/4BKP1/5P2/8 b - - 5 37,e5d6 b5d4 c6c5 d4e6,1553,79,95,13146,crushing discoveredCheck doubleCheck endgame master short,https://lichess.org/nVzrofWf/black#74,
BnE2c,1rbk1b1r/ppN2ppp/2n5/8/3q4/1Q6/PP2PPPP/R3KBNR w KQ - 1 10,a1d1 f8b4 b3b4 d4d1 e1d1 c6b4,1730,75,94,3744,advantage deflection intermezzo long opening,https://lichess.org/e8Pa5xOl#19,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
FvbmY,3rr1k1/p4pp1/1p3b1p/2n1p3/2P5/1P3N1P/PB3PP1/3RR1K1 w - - 0 21,f3e5 d8d1 e1d1 f6e5 b2e5 e8e5 d1d8 g8h7,1525,75,89,1649,crushing middlegame veryLong,https://lichess.org/1xDjZcNM#41,
wHM6P,r4rk1/2p1qp1p/1n2p1pP/2p1P1P1/pp2PQ2/3R3B/PPP5/2KR4 b - - 1 26,c5c4 d3d7 b6d7 d1d7 f7f5 d7e7,1714,75,89,227,crushing long middlegame sacrifice,https://lichess.org/wagqAOBg/black#52,
nGosY,8/8/8/1P6/2R2pk1/8/1r6/5K2 w - - 0 55,f1g1 g4g3 c4c3 f4f3,1490,75,96,7482,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/Ba0UvYaG#109,
rQznd,rn2k2r/pp2bq2/2p5/3P1p1p/3P1QbN/2NBP1R1/PP4P1/R3K3 w Qkq - 0 18,d5d6 e7h4 f4e5 e8d7 e5h8 h4g3,1762,75,84,321,advantage hangingPiece long middlegame pin,https://lichess.org/xkctRtJS#35,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
8KBQF,5b2/pp2rpk1/3R2pp/4N2n/4NP2/4P3/qP2Q1PP/7K w - - 0 26,g2g4 a2b1 d6d1 b1e4,1412,78,93,4828,crushing fork master middlegame short,https://lichess.org/9yWONT9j#51,
SBMiZ,1k3n1Q/1pq1n3/p1pb2p1/3ppr2/1P6/P1N3B1/2P2PPP/R3R1K1 w - - 10 26,g3e5 d6e5 e1e5 c7e5 h8e5 f5e5,1818,91,78,21,crushing long middlegame,https://lichess.org/BFD4R5C0#51,
5HDtU,r7/8/p2Q3p/1pp1p3/4P1q1/kP1P3b/P1P2P1K/R1n3R1 b - - 1 30,g4h4 d6c5 b5b4 c5a5 a3b2 a5e5,1666,75,94,6533,crushing long middlegame,https://lichess.org/YVR7kh39/black#60,
NoD50,r3q2k/pp4bp/6p1/4p3/3p3R/7Q/PP4PP/5R1K b - - 1 24,h7h6 h4h6 g7h6 h3h6 h8g8 f1f6,1629,75,93,521,crushing endgame exposedKing long,https://lichess.org/8gYJetTE/black#48,
5jzP5,2kr3r/pp3pp1/2p1pn2/4B2p/3P3P/3Q1P2/1qPK2P1/R6R b - - 1 20,a7a6 h1b1 b2a1 b1a1,1788,152,66,25,advantage middlegame short trappedPiece,https://lichess.org/D0rMMkcA/black#40,
Evx14,rn2k1nr/4q1bp/p2pppp1/1pp1P1B1/3P1N2/5N2/PPP1QPPP/R3K2R b KQkq - 0 12,f6g5 e5d6 e7d6 f4e6,1876,76,92,1281,advantage middlegame short,https://lichess.org/qWG9729s/black#24,Modern_Defense Modern_Defense_Two_Knights_Variation
qYhTz,3rq1k1/5R2/p2P2p1/2p4p/1p5P/1P3Q2/P5P1/4rR1K w - - 1 37,d6d7 e1f1 f3f1 e8f7,1423,80,94,9976,crushing endgame short,https://lichess.org/QZjWWZPy#73,
FzZU2,2r3k1/p4p2/2q3p1/1pp1p3/3p1NPp/P2P1n1P/1PP2PK1/R1Q2R2 w - - 0 27,f4e2 f3e1 g2g1 c6g2,1642,75,96,13558,discoveredCheck doubleCheck mate mateIn2 middlegame short,https://lichess.org/aHJSwef8#53,
4eWao,r1b2r1k/2p4p/1p1p2q1/p2PpnN1/2P3N1/P4PPB/3Q2KP/R7 b - - 2 27,f5h6 g4h6 c8h3 g5h3,1493,77,93,160,advantage master middlegame short,https://lichess.org/8VWplHjy/black#54,
mX6Yd,8/5pp1/Rp3r1p/1Pr2k2/2P5/5RP1/6KP/8 b - - 8 34,f5e4 f3f6 g7f6 a6b6 c5c4 b6f6,1460,77,91,753,advantage capturingDefender endgame long rookEndgame,https://lichess.org/We1qkBCE/black#68,
t6upK,8/5p1p/3kpPp1/8/1r1pRP2/1PP4P/r7/1R1K4 b - - 0 39,d6d5 e4e5 d5d6 c3b4,1514,76,96,26199,crushing endgame rookEndgame short,https://lichess.org/VctbP5I2/black#78,
Vd0iy,4k3/1pR1nr1p/4Qp2/r7/1q3P2/8/1PP3PP/4R1K1 b - - 6 25,b4d4 g1h1 e8f8 c7e7 f7e7 e6e7,1842,85,68,33,crushing defensiveMove long middlegame,https://lichess.org/aT5WgL7G/black#50,
jpMkN,3r2k1/p4pp1/4rn1p/2b5/5Q1N/2Pq4/PP3PPP/R1B2RK1 w - - 0 20,h4f5 d3f1 g1f1 d8d1,1586,77,90,751,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/mDWEzV4g#39,
3srEt,3r4/1p2R1pp/2k2p2/7P/PPnp1BP1/8/5PK1/8 b - - 2 32,d8d7 b4b5 c6c5 e7d7,1495,75,89,2342,crushing deflection endgame master short,https://lichess.org/fkofxXoM/black#64,
szmfE,r2q2k1/pbpp2np/1p2pr2/6B1/2P3Q1/P1NB4/1P2KP1P/6R1 b - - 1 18,b7f3 g4f3 f6f3 g5d8,1508,75,96,12003,advantage master middlegame short,https://lichess.org/GzhjhPRk/black#36,Nimzo-Indian_Defense Nimzo-Indian_Defense_Normal_Variation
ZPsfc,8/p1pn1k2/1bR5/5p2/1P2pP2/P3p3/1BPP2r1/2KN4 w - - 0 36,d1e3 g2g1 e3d1 e4e3 d2e3 b6e3,1821,75,91,147,advantage endgame long pin,https://lichess.org/KnmJfFQT#71,
iaRWr,r1b1k1nr/1ppp1ppp/p4q2/4n2Q/P3P3/2N5/1PPP1KPP/R1B2B1R w kq - 2 8,f2g1 f6b6 d2d4 b6d4 c1e3 d4e3,1504,76,94,520,kingsideAttack long mate mateIn3 opening,https://lichess.org/6zNE4Bkj#15,Three_Knights_Opening Three_Knights_Opening_Other_variations
kH0zh,2b1k3/p1p5/2p2pp1/P6p/1BBKP3/2P4P/1P4Pb/8 w - - 3 27,b4c5 h2g1 d4d3 g1c5,1668,73,96,14946,bishopEndgame crushing deflection endgame master short skewer,https://lichess.org/9uXiR0Wl#53,
e7h6u,5rk1/B4ppp/2p5/3b4/1b6/8/PP2PPPP/R2K1B1R w - - 1 15,a2a3 d5b3 d1c1 f8d8 a7d4 d8d4 e2e3 d4d1,1629,75,96,394,mate mateIn4 middlegame quietMove veryLong,https://lichess.org/uJhMp0OV#29,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation
4lnrw,2kr2r1/ppp2p2/5q1p/nPp1p2n/P3P1b1/2P1BN2/3N1PP1/R2QRBK1 b - - 2 16,g4f3 d1f3 f6f3 d2f3,1608,191,0,4,crushing middlegame short,https://lichess.org/pQNwS6WB/black#32,Italian_Game Italian_Game_Classical_Variation
YqeC4,r4rk1/1b4pp/p3pq2/2p2p2/2P1n3/Q4N2/PP1N1PPP/R3R1K1 w - - 5 20,d2e4 f5e4 a3c5 e4f3,1423,74,91,702,advantage middlegame short,https://lichess.org/CWCsTYUE#39,
UbKWj,5r1k/pp4p1/2p5/8/3PQ3/qP5P/P3B1r1/1K5R b - - 6 36,f8f2 e4e8 a3f8 e8h5 h8g8 e2c4,1711,79,94,21029,crushing endgame long,https://lichess.org/sWr7PjaO/black#72,
jFfAY,6rk/6r1/1p4q1/4p2p/Pb2Np1p/5P1P/1BR1Q1P1/6K1 b - - 1 43,b4c5 e4c5 b6c5 b2e5 g8e8 e5g7,1585,76,88,490,advantage long middlegame pin,https://lichess.org/zpgzQPRa/black#86,
Q4exr,2r2rk1/pp3ppp/2n2n2/3p2N1/1q6/2NQ4/PPP2PPP/1K1R3R b - - 1 15,h7h6 c3d5 h6g5 d5b4,1493,78,89,73,advantage middlegame short,https://lichess.org/uEapw5b7/black#30,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
qdJUS,3rkb1r/ppq1npp1/2b1p2p/2p1P3/3P3B/2P2N2/PP4PP/RN1Q1RK1 b k - 1 12,c6f3 d1f3 e7f5 h4d8,1577,76,94,2304,advantage opening short,https://lichess.org/X2VuZbAY/black#24,Sicilian_Defense Sicilian_Defense_Other_variations
7OEMC,r1r3k1/p2q1pb1/QnN3pp/3bp3/3p4/3P2P1/PP1BPPBP/2R2RK1 w - - 1 22,c6e7 d7e7 g2d5 c8c1,1833,76,93,8916,advantage hangingPiece middlegame short,https://lichess.org/yLFbraKv#43,
