PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
AVOQs,1r4k1/5p1p/1P4p1/8/1r2p3/4B1P1/5P1P/R4K2 b - - 0 28,g8f8 e3c5 f8g8 c5b4,1000,78,82,132,advantage endgame fork short,https://lichess.org/gkqdDkTQ/black#56,
cOPeL,r3kbnr/pp1n1ppb/2p1pq1p/4N3/2B4P/6N1/PPPPQPP1/R1B1K2R w KQkq - 4 11,g3h5 f6e5 e2e5 d7e5,1127,76,97,1268,advantage opening short,https://lichess.org/Flr7BpBf#21,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
22Iuz,2k1rbr1/1b1q4/4p2p/Bpp2p2/3n1P2/P2P1N2/4BRPP/1R1Q2K1 b - - 3 27,f8d6 f3d4 g8g2 f2g2,1146,79,58,820,advantage master middlegame short,https://lichess.org/YwcndXhM/black#54,
cxvBp,r2q1rk1/pp3p1p/6p1/5b2/6P1/4Pp1P/PP1N1P2/R2Q1RK1 w - - 0 19,g4f5 d8g5 g1h1 g5g2,969,77,88,702,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/R22KTjLi#37,
LqbIB,4r1k1/2p2pp1/1b5p/1Q6/1P2nq2/3p3P/rBB3R1/1R5K b - - 1 32,d3c2 b5e8 g8h7 g2g7,1102,79,96,32165,hangingPiece mate mateIn2 middlegame operaMate short,https://lichess.org/orRliSr3/black#64,
YtFZW,3k2r1/pp3p1p/2p1n2p/4PN2/2B5/7n/PP3P1P/4R2K w - - 0 27,c4e6 h3f2,1127,77,92,684,cornerMate endgame mate mateIn1 oneMove,https://lichess.org/MVxcaRU3#53,
MUm8U,r4rk1/pb3p1p/n3pqp1/1p1pN3/2pPn1P1/P1P1PQ2/1PBN1PP1/R3K2R w KQ - 3 15,f3h3 f6f2 e1d1 f2d2,928,82,83,64,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/tWiOgAkb#29,Indian_Defense Indian_Defense_Other_variations
8NyRx,3r2k1/5pp1/p6p/1p6/1P1q4/P6P/2Q2PPK/4R3 b - - 1 25,d4d2 e1e8 d8e8 c2d2,1142,77,97,2349,crushing deflection endgame short,https://lichess.org/75CtwYOI/black#50,
nmzPz,bk5r/p2R1Qp1/Bp3b1p/8/5P2/P5P1/KPq4P/2R5 b - - 0 34,c2c1 d7b7 a8b7 f7b7,1168,76,80,367,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/dkCWad6d/black#68,
Q9rdq,8/6k1/p5P1/P5R1/6K1/r7/8/8 w - - 3 61,g4f5 a3a5 f5f4 a5g5 f4g5 a6a5 g5f4 a5a4,1181,76,91,428,crushing defensiveMove endgame quietMove rookEndgame veryLong,https://lichess.org/zhLlaNmJ#121,
bajFp,r2q1rk1/1p5p/p2pp1pB/n7/1PP5/P4P1P/4BP2/Q4RK1 b - - 1 18,a5c6 a1g7,921,96,76,58,mate mateIn1 middlegame oneMove,https://lichess.org/JhCq4hip/black#36,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense
CuI3g,2kr1b1r/Qpp2ppp/8/4p1q1/4B3/5b2/PPPP1P1P/RNB1R1K1 w - - 2 17,g1f1 g5g2,919,81,93,542,mate mateIn1 oneMove opening,https://lichess.org/EpluhBfM#33,Petrovs_Defense Petrovs_Defense_Italian_Variation
re80g,2rr4/1b2bkpQ/pnq1p3/1p1nP3/3P4/P1N2B2/1B3PPP/R2R2K1 b - - 0 22,d8h8 f3h5 f7f8 h7h8,1173,89,100,43,interference mate mateIn2 middlegame short,https://lichess.org/hbagozI7/black#44,
oqGBj,4r1k1/5pp1/2pp1b1p/1p3Q2/2n2N2/6R1/3n1PPP/r1B1RK2 w - - 1 37,c1d2 c4d2 f1g1 a1e1,1009,87,92,378,backRankMate mate mateIn2 middlegame pin short,https://lichess.org/2uiN9qb8#73,
IZrm6,4r1k1/pp3pp1/7p/2Pp4/8/1Pb4P/P5P1/2B2Q1K w - - 0 30,f1f4 e8e1 h1h2 c3e5 f4e5 e1e5,1346,76,78,173,crushing endgame long pin,https://lichess.org/E0yxIfpT#59,
Qck3X,r1bqk2r/pp1n1p1p/2p1pPp1/3p4/7Q/2P1PN2/PPB2PPP/R3K2R w KQkq - 3 17,c2g6 f7g6 f6f7 e8f7,1207,76,89,214,advantage hangingPiece middlegame short,https://lichess.org/2HqXZn8i#33,Queens_Pawn_Game Queens_Pawn_Game_London_System
CkRUa,r5k1/2p1qp2/p6p/3p2p1/3P2RP/P1P2P2/3QrP1K/6R1 w - - 1 24,g4g5 h6g5 d2g5 e7g5,1171,77,87,319,crushing endgame short,https://lichess.org/wh1KiMjl#47,
8eBlu,7k/1p1q1p1p/p3p1p1/P6N/1Q5P/1nP2P2/1P4PK/8 b - - 1 33,h7h6 b4f8 h8h7 h5f6,1146,97,90,35,endgame mate mateIn2 short,https://lichess.org/fPvYjAWx/black#66,
RARGn,4q3/4B1bk/1p2Qnpp/8/4P3/5PP1/3RP1KP/1r6 b - - 2 31,f6g8 d2d8 e8d8 e7d8,1102,97,94,278,crushing master middlegame short,https://lichess.org/HuAUtcwo/black#62,
u06uy,8/8/2pk4/P6p/7P/6K1/8/8 w - - 1 48,a5a6 d6c7 a6a7 c7b7 a7a8r b7a8,996,80,91,404,crushing endgame long pawnEndgame,https://lichess.org/WQfkbDiJ#95,
3fMtB,2R1r1k1/3r1p1p/Q2b2p1/3Pq3/8/4p1P1/5PBP/3R2K1 w - - 0 32,f2f4 e3e2 c8e8 e5e8,1080,79,89,396,advancedPawn advantage middlegame short,https://lichess.org/ESZJ891x#63,
1tCpT,r2qk1nr/ppp1b1pp/3p2n1/3Pp3/2P5/2NQ1N2/PP3PPP/R1B1K2R w KQkq - 1 10,f3g5 e7g5 c1g5 d8g5,1012,77,96,246,advantage opening short,https://lichess.org/xfwPrIhS#19,Philidor_Defense Philidor_Defense_Other_variations
ULesa,5r1k/p6p/1p4pR/4p3/1PP5/P3K3/5rP1/7R b - - 1 31,f8f7 h6h7 f7h7 h1h7 h8h7 e3f2,924,80,97,1952,crushing endgame long rookEndgame,https://lichess.org/qxVNorQH/black#62,
vvXlv,2kr4/p2b3Q/8/2P1b3/5q2/5B2/PP4PP/3R3K w - - 3 30,h7e4 f4h2,994,87,92,1093,mate mateIn1 middlegame oneMove,https://lichess.org/b0r1CMV9#59,
6c1DO,6k1/2Q1b1Pp/q2pp1n1/4p3/4P3/pP3R2/P3N3/1K6 w - - 3 33,c7d7 a6e2 d7e6 g8g7 f3f7 g7h6,1034,75,83,194,advantage defensiveMove endgame hangingPiece long,https://lichess.org/ErzYF641#65,
X5UKN,3rr1k1/2q2p2/p2bbQpP/2p1n3/1pP1P3/1P6/PB4B1/2R2RK1 b - - 1 32,g8h7 f6g7,938,78,76,253,master mate mateIn1 middlegame oneMove,https://lichess.org/DEbdf2IU/black#64,
kAfoW,r2qkb1r/pp2pppp/2pp1n2/4N3/2B1P1b1/2NP4/PPP2PPP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7,1147,85,91,346,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/B4vpAHKd/black#14,Pirc_Defense Pirc_Defense_Other_variations
wtD36,2kr1r2/2p1nQpp/p1q5/1p6/3PP3/1RP1BP2/4KP1P/R7 w - - 3 20,f7g7 c6c4 e2d2 c4b3,1075,85,91,2838,crushing fork middlegame short,https://lichess.org/HJ4S5Lsp#39,
KuOyv,5rk1/5r1n/2q1p1pP/3pP3/1p4P1/1P1Q1R2/P2R1PK1/8 b - - 1 41,f7f3 d3g6 g8h8 g6g7,936,83,93,87,endgame mate mateIn2 short,https://lichess.org/JLysuZab/black#82,
U6Igo,1k1rr3/1p3pp1/p2q4/P2pn2p/P1pB2n1/4P3/2NQB1PP/1R3RK1 w - - 0 26,c2b4 e5f3 f1f3 d6h2 g1f1 h2h1,1176,85,93,7445,discoveredAttack kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/4OHWYpHv#51,
KNfIZ,8/2R5/3p3p/4b1p1/1k1p2P1/3P1pP1/1r3P2/5BK1 b - - 17 42,b2b1 c7b7 b4c5 b7b1,1242,82,58,52,crushing endgame master short skewer,https://lichess.org/th11DIS8/black#84,
MBnrN,2k1Qb1r/ppn5/2p2p2/2P5/1P3BN1/P4KPq/5P2/R3RN1r b - - 3 29,c7e8 e1e8 c8d7 g4f6,1388,88,36,35,mate mateIn2 middlegame short,https://lichess.org/xEYe3RYe/black#58,
D7og4,3R4/5pk1/5qpp/2p5/2P1Q3/7P/5PPK/r7 w - - 6 35,e4e8 f6f4 g2g3 f4f2,1130,76,98,3923,endgame mate mateIn2 short,https://lichess.org/KLbhaPBR#69,
J4O0g,8/7p/4pp1k/3p2pP/3P1Q2/1q2P1P1/1p3PK1/rR6 w - g6 0 46,h5g6 h6g6 f4g4 g6f7 b1b2 b3b2,1010,90,88,647,advantage endgame long,https://lichess.org/5b9YI9hi#91,
U08Ze,2rqkb1r/pp3ppp/2n1pn2/8/Q2P4/2N2B2/PP3PPP/R1B1K2R b KQk - 0 11,d8d4 f3c6 c8c6 a4d4,1068,84,94,2317,crushing intermezzo opening short,https://lichess.org/GzCpaAJW/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
KeiMQ,4qn1k/p4p2/1p2p2P/P1rbP1Q1/3N4/8/5PP1/3R2K1 b - - 0 40,f8h7 g5g7,947,79,100,182,mate mateIn1 middlegame oneMove,https://lichess.org/KkLm3Kgv/black#80,
GYZAN,6k1/p6p/1p2N1p1/2p4n/2P5/3B4/Pq4Pb/R4QK1 w - - 0 25,g1h1 h5g3 h1h2 g3f1 a1f1 b2e5,1082,77,90,468,advantage fork long middlegame,https://lichess.org/CJzg70gs#49,
uT7Qf,1k6/pp6/1np1bp2/6p1/1PPPN1Pp/2bBB2P/6K1/8 b - - 6 37,b6c4 d3c4 e6c4 e4c3,1332,78,92,1992,advantage endgame master short,https://lichess.org/RzhsVWsg/black#74,
S0a1P,4R3/1p3rp1/p1p1R2k/5P2/1P1r2P1/P4K2/8/8 b - - 2 43,h6g5 e6g6 g5h4 e8h8,902,93,96,1433,endgame mate mateIn2 rookEndgame short,https://lichess.org/sKrzWRr6/black#86,
fDUa3,r1bqkbnr/ppNp1pp1/2n4p/4p2Q/2B1P3/8/PPPP1PPP/R1B1K1NR b KQkq - 0 6,d8c7 h5f7 e8d8 f7f8,1023,82,85,126,attackingF2F7 deflection mate mateIn2 opening short,https://lichess.org/tYIDh5rV/black#12,Bishops_Opening Bishops_Opening_Other_variations
yzzeL,3r1k2/p5pp/2n5/1p2p1q1/4p1N1/2PP3P/PP4P1/R2Q2K1 b - - 0 23,e4d3 d1f3 f8g8 f3c6,1384,76,80,208,advantage endgame fork short,https://lichess.org/R6m9izwY/black#46,
l4OfM,2kr3r/pppbq3/2n4p/2N1p3/2P2p2/Q7/PP2BPPP/1R3RK1 b - - 1 18,b7b6 a3a6 c8b8 a6b7,1226,78,94,1025,mate mateIn2 middlegame queensideAttack short,https://lichess.org/x4AcyhIg/black#36,English_Opening English_Opening_Mikenas-Carls_Variation
mZ2ev,6k1/1p3p1p/7Q/3qP3/1p1p2P1/1P2nP1K/P2R3P/8 w - - 3 45,h6d6 d5f3 h3h4 f3g4,1356,102,65,32,endgame mate mateIn2 short,https://lichess.org/xBQUMeTx#89,
SeiWP,4k3/7p/p3B1p1/3Rp3/1p6/8/Pr4rP/4KR2 w - - 0 42,d5e5 b2b1,971,85,95,439,endgame mate mateIn1 oneMove,https://lichess.org/oErUNMIi#83,
UA8ZX,1k6/ppp1q3/n3P3/3Q4/3P4/2P5/P1P4P/3K4 b - - 0 28,b7b6 d5d7 e7g5 e6e7 g5g1 d1d2,1278,79,93,1265,advancedPawn crushing endgame long,https://lichess.org/9Ob1nuJW/black#56,
tZxAr,3k4/1prb1pb1/p3pNp1/4Pn2/1B1p1P2/2N4R/PPr3P1/6KR b - - 1 28,d4c3 h3h8 g7h8 h1h8 d7e8 h8e8,960,78,79,104,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/8dlzcEJB/black#56,
dNQeF,r4rk1/2pp1ppp/2n1p3/p2qP3/3P4/1PK5/P1P3PP/R2Q1BNR w - - 0 18,d1f3 d5d4,1265,86,83,72,mate mateIn1 middlegame oneMove,https://lichess.org/ujk9XfTx#35,Owen_Defense Owen_Defense_Other_variations
jV9Fe,2r2rk1/pp3pb1/2nq2pp/4p3/2RpP3/3P1NPP/PP3PB1/3Q1RK1 w - - 1 18,d1b3 c6a5 b3b5 a5c4,971,83,91,71,crushing fork middlegame short,https://lichess.org/vBR1hIVT#35,English_Opening English_Opening_Anglo-Indian_Defense
dfBH8,6k1/5p1p/1p4p1/1Pp5/P1R2P2/7P/1r4PK/8 b - - 0 30,b2b4 c4b4 c5b4 a4a5 b6a5 b5b6,997,78,78,173,crushing endgame long rookEndgame,https://lichess.org/HbHjA1FX/black#60,
vFIHJ,r5k1/2R2b1p/p4Qp1/1p1pP3/3b4/6NP/PP4PK/4q3 b - - 0 29,d4e5 f6f7 g8h8 f7h7,1168,79,85,61,mate mateIn2 middlegame short,https://lichess.org/PZ3xTqOb/black#58,
Nu9o8,r5k1/pppnrppp/5q2/8/2BP4/2P2PR1/P1Q2P1P/6RK b - - 8 18,g7g6 g3g6 h7g6 g1g6 g8h8 g6f6,1343,77,86,106,advantage kingsideAttack long middlegame pin sacrifice,https://lichess.org/Xc9b15om/black#36,French_Defense French_Defense_Knight_Variation
Br1x8,8/5p2/1pkp2p1/p2P2P1/P1K2P2/8/8/8 b - - 0 34,c6b7 c4b5 b7c7 b5a6 b6b5 a6b5,1272,77,80,136,crushing endgame long pawnEndgame zugzwang,https://lichess.org/T9iZFV0w/black#68,
j5NLm,5rk1/3R1p1p/2p2qp1/p7/1pQ2NPn/1P2P2P/P4P2/6K1 w - - 1 27,c4d4 h4f3 g1g2 f3d4,994,76,78,229,crushing endgame fork short,https://lichess.org/gKtbAihe#53,
qJcse,6k1/5pp1/1p6/pq4b1/3r3p/PB3P2/2P1n1PP/1Q2BR1K b - - 1 33,e2f4 b3f7 g8f7 b1b5,994,93,90,344,crushing discoveredAttack middlegame short,https://lichess.org/fdP8KzJX/black#66,
waEhJ,r3r2k/3q1pb1/p1Np1Bpp/1p1P4/2n5/5Q2/P1P2PPP/1R3RK1 b - - 1 23,c4d2 f6g7 h8g7 f3c3 g7h7 c3d2,1090,77,90,539,attraction crushing exposedKing fork long middlegame,https://lichess.org/V0XD3eMW/black#46,
Vk2rC,r2qk2r/3b1p1p/p3p1pn/2p1bnN1/Pp2N3/1B1P4/1PP2QPP/R1B2RK1 w kq - 0 18,f2c5 e5d4 c5d4 f5d4,1257,77,85,428,crushing fork middlegame short,https://lichess.org/1yGkFTFv#35,Sicilian_Defense Sicilian_Defense_Closed
4rd1s,7r/2k3pp/4B3/ppbP4/3n4/P6P/3R1PP1/1R4K1 w - - 0 30,g2g4 d4f3 g1g2 f3d2,1066,88,85,47,advantage endgame fork short,https://lichess.org/FoddWO0X#59,
YvIVm,6k1/2q2p2/2r1p1p1/4Q3/p1p2R2/P1P4P/1P4PK/8 w - - 5 36,e5f6 e6e5 f6c6 c7c6,1219,76,93,4458,crushing endgame master short,https://lichess.org/nvJfm2pS#71,
sZG5r,7k/pbqr2p1/1p5p/2P1Pp2/8/B5Q1/P4PPP/2R3K1 w - - 0 29,c5b6 c7c1 a3c1 d7d1,994,84,81,96,endgame mate mateIn2 sacrifice short,https://lichess.org/8UbG8j79#57,
wYQry,6k1/5pb1/R2Q1p1p/2P2N1r/4rP2/1B6/6PP/1R2q2K w - - 1 31,b1e1 e4e1,1120,199,82,9,mate mateIn1 middlegame oneMove,https://lichess.org/qsV9AV4e#61,
Jz4dG,4q2k/ppr3r1/3Q4/8/7P/2P3p1/P1P3P1/5R1K b - - 3 30,g7h7 f1f8 e8f8 d6f8,1163,77,97,5818,endgame fork mate mateIn2 short,https://lichess.org/hCMI5EuY/black#60,
leUdl,r1b2rk1/p1q3p1/4ppQp/1p1n4/2N5/2PB2P1/PP3PP1/R3K2R b KQ - 1 18,b5c4 g6h7 g8f7 d3g6 f7e7 h7g7,1399,76,97,4640,advantage deflection kingsideAttack long master middlegame,https://lichess.org/zFSW4LZl/black#36,French_Defense French_Defense_Rubinstein_Variation
bCA9H,4r1k1/R3pp2/1p5p/6p1/2B5/1P4P1/1b3PP1/6K1 b - - 0 25,e7e5 c4f7 g8f8 f7e8,912,104,96,477,crushing endgame fork short,https://lichess.org/yFINuCsC/black#50,
BDI5r,6k1/p5p1/1pb1p2p/5p2/1PNPp3/P3P2P/5PP1/6K1 b - - 1 25,g8f7 c4e5 f7e8 e5c6,1332,76,84,4523,crushing endgame fork short,https://lichess.org/lFsMTedD/black#50,
fklsh,rn1k3r/pp1q2Np/2pP4/4B3/6n1/8/PPQ1PbPP/RN1K1B1R w - - 1 14,c2c4 g4e3 d1c1 e3c4 e5f6 d8c8,954,78,97,839,crushing fork long opening,https://lichess.org/opz6d2Rz#27,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
Omijb,5r1k/pp4pp/4Q3/3p4/8/2NPn2P/PP3qP1/R6K w - - 0 25,c3d5 f2g2,1085,78,77,53,endgame mate mateIn1 oneMove,https://lichess.org/yDz6hSvG#49,
jMxCQ,4r1k1/6pp/3p4/2pNnQP1/1p6/8/1r3PK1/8 b - - 1 30,e8f8 d5e7 g8h8 f5f8,985,83,89,447,deflection endgame mate mateIn2 short,https://lichess.org/9lFzQTYU/black#60,
6CjPB,8/3R1p2/4p3/6p1/r1p1k1Pp/2P1P2P/5PK1/8 b - - 5 39,f7f6 d7d4 e4e5 f2f4 g5f4 e3f4,1090,95,94,3285,endgame long mate mateIn3 rookEndgame,https://lichess.org/d09jRMEG/black#78,
P3Y8d,6R1/1r4pp/5p2/2K2P2/kp4PP/8/8/8 b - - 1 56,b4b3 g8a8 b7a7 a8a7,1201,124,52,29,endgame mate mateIn2 rookEndgame short,https://lichess.org/w1bKY0XB/black#112,
q5L9c,3br1k1/5pp1/2q2n1p/1Rp2B2/2P5/2BQ2P1/5P1P/5K2 w - - 8 35,b5b8 c6h1,986,77,100,238,mate mateIn1 middlegame oneMove,https://lichess.org/dXxaKM69#69,
mYZ1D,8/8/5p2/5p2/3p3R/3k2P1/2r2P1P/5K2 b - - 3 47,c2e2 h4d4 d3d4 f1e2,1186,124,0,25,crushing deflection endgame master rookEndgame short,https://lichess.org/YYdJEPSR/black#94,
8ArDB,2r2k2/pq4bQ/1p2pr2/7P/3pR3/6P1/PP3P2/4R1K1 b - - 0 32,f6h6 e4f4 b7f7 f4f7,1175,75,95,195,advantage middlegame short,https://lichess.org/iRS1gcxD/black#64,
viUid,r5k1/p2n1ppp/q3pB2/1R6/2QPb3/P1P5/5PPP/R5K1 b - - 0 18,d7f6 b5b8 a8b8 c4a6,920,77,100,308,advantage discoveredAttack middlegame short,https://lichess.org/MW4LYxYl/black#36,Slav_Defense Slav_Defense_Three_Knights_Variation
GYpKJ,3k4/8/p7/3b3p/1R6/2P1P2P/1P3rPK/8 w - - 2 30,b4d4 f2g2 h2h1 g2d2 h1g1 d2d4,1196,119,38,22,crushing discoveredAttack discoveredCheck endgame long,https://lichess.org/5KsMLUD5#59,
mwyMw,6rk/pp2PR1n/8/2p1p2p/3pP2q/3P2rB/PPP1N2K/5R1Q w - - 1 29,f1f3 h4h3,1084,77,93,902,mate mateIn1 middlegame oneMove,https://lichess.org/cUSmbzcM#57,
EOgbd,r2qr1k1/pb3Q1p/2np2pB/2p3b1/2P1P3/6P1/PPP3BP/R4RK1 b - - 0 16,g8h8 f7g7,949,77,96,296,mate mateIn1 middlegame oneMove,https://lichess.org/5Qta2H5M/black#32,Sicilian_Defense Sicilian_Defense_Other_variations
Hhlr4,8/p1p1r3/8/2P1Pk2/5P2/5Qp1/PP4Pq/4RK2 w - - 5 45,e5e6 h2h1 f1e2 e7e6 e2d3 h1e1,1083,77,97,608,advantage deflection endgame interference long,https://lichess.org/UlX0dfOv#89,
ufyi1,r4rk1/p4pbp/1pn3p1/3p4/3P4/qP2BN1P/5PP1/2RQR1K1 b - - 0 21,c6b4 c1a1 a3a1 d1a1,1356,75,94,3010,advantage middlegame short,https://lichess.org/a7Y9OZEz/black#42,
qOZM8,7r/pppk1ppp/1q4n1/8/4P3/5PP1/PPP1Q2P/2K2B1R w - - 0 17,e2c4 b6e3 c1d1 e3f3,938,81,85,425,advantage endgame short,https://lichess.org/63mrvwWe#33,Scotch_Game Scotch_Game_Other_variations
V8DNn,1k6/1p2R3/2r1P1p1/3K3p/2P5/p7/6PP/8 w - - 0 41,e7e8 c6c8 e8c8 b8c8,1061,91,94,1317,crushing defensiveMove endgame rookEndgame short,https://lichess.org/prbkzXIM#81,
PBLoO,5r1k/1b1B2pp/3P4/4p1q1/5n2/P1B5/1Q4PP/6RK w - - 1 28,c3d2 b7g2 g1g2 g5g2,1336,77,96,3812,mate mateIn2 middlegame short,https://lichess.org/aB0tuEcE#55,
HBeiZ,4rr2/p1p2pk1/1pnp2pp/8/3Pq3/1QP2N2/PP4PP/4RRK1 b - - 1 22,c6a5 e1e4 a5b3 e4e8 f8e8 a2b3,1299,77,93,223,advantage long middlegame,https://lichess.org/b1NzmAc3/black#44,
5FvtT,rnbq1rk1/1pp1bpp1/p4n1p/8/2B1N3/2NP4/PP3PPP/R1BQ1RK1 b - - 1 11,c8g4 e4f6 e7f6 d1g4,1141,79,88,442,crushing kingsideAttack opening short,https://lichess.org/YKWmIuPI/black#22,French_Defense French_Defense_Steiner_Variation
ilFZw,5r2/1npbqrbk/1p1p2pp/p2Pp3/1P2P3/2P2N2/P1QNBRPP/5RK1 w - - 0 22,f3g5 h6g5 f2f7 f8f7 f1f7 e7f7,1236,77,91,3087,advantage hangingPiece long middlegame,https://lichess.org/v5grPmlW#43,
H4WZJ,q7/6k1/1pb1p1p1/2b2pB1/p1Pp1P2/3B3Q/PP4PP/7K b - - 3 35,a8h8 g5f6 g7f6 h3h8,1188,81,93,952,attraction crushing deflection endgame short,https://lichess.org/21t87SOC/black#70,
k7sR3,rn2kb1r/pp2pppp/1q1p4/2pP1b2/4n3/2BQP3/PPP2PPP/RN2KBNR b KQkq - 0 7,e4g3 d3b5 b6b5 f1b5,1356,76,96,6497,advantage opening short,https://lichess.org/o5Hv4gsQ/black#14,Indian_Defense Indian_Defense_Other_variations
hNCN6,6k1/p3qpp1/7p/8/2N2Q2/7P/P1b2PPK/8 b - - 0 30,c2b1 f4b8 g8h7 b8b1,1094,90,94,1029,crushing endgame fork short,https://lichess.org/fTGHEwmR/black#60,
QVya1,1k3b1r/pPp2ppp/8/4p1r1/8/2N1nN1q/PPPQBP2/R4RK1 w - - 2 17,f3g5 h3g2,1004,77,88,320,mate mateIn1 middlegame oneMove,https://lichess.org/qKUemoXa#33,Nimzowitsch_Defense Nimzowitsch_Defense_Declined_Variation
vRAYY,q6k/6p1/4Q1Pp/3p4/1n1Bp3/1P2P3/2P5/1K1R4 w - - 5 36,d1h1 a8a2 b1c1 a2c2,1176,90,47,53,endgame mate mateIn2 short,https://lichess.org/ZUOMD2eY#71,
we1lR,1r4k1/1p2qp1p/5np1/p1pPp3/P4PQ1/1B1P3P/1PP3P1/4RK2 w - - 2 26,e1e5 e7e5 f4e5 f6g4,1377,92,50,49,advantage endgame short,https://lichess.org/rU77uPeS#51,
7edxr,3r3k/p3b1pp/2Q1P3/4q3/4N3/7P/P5P1/5R1K w - - 0 39,f1f7 d8d1 f7f1 d1f1,1155,76,93,626,endgame mate mateIn2 short,https://lichess.org/YjWL7c6G#77,
ZlCHE,r1b2r2/pp3pk1/2nq1n2/2pp2B1/3P3P/P1PBPQ2/5PP1/R3K2R b KQ - 0 15,c8g4 g5f6 d6f6 f3g4,1254,79,88,3824,advantage middlegame short,https://lichess.org/JOcaw5by/black#30,Queens_Gambit_Declined Queens_Gambit_Declined_Ragozin_Defense
PauTE,6k1/pp4p1/4p2p/3pP3/2pP2PK/P1P2R2/1P3R2/6q1 b - - 15 39,g7g5 h4h5 g1h1 h5g6,1044,76,100,268,crushing endgame queenRookEndgame short,https://lichess.org/YVyrIsb2/black#78,
tFr13,1k6/5R1p/1p3p2/2p4r/3p1P2/1P6/3r2PP/4R1K1 b - - 2 26,h5d5 e1e8 d5d8 e8d8,918,83,88,53,endgame mate mateIn2 rookEndgame short,https://lichess.org/aZGSavpK/black#52,
hBWsn,2bk4/6R1/2p1p2B/1pPpP2B/p2P2P1/3q4/6K1/8 b - - 2 43,d3d4 h6g5,1337,90,93,87,endgame mate mateIn1 oneMove,https://lichess.org/fXkTQ6FI/black#86,
t65b2,3r4/p4k2/1p5p/2pP1pp1/2P5/1P2PKBb/P4n1P/3R4 w - - 0 35,g3f2 h3g4 f3g2 g4d1,1326,75,86,653,advantage endgame short skewer,https://lichess.org/XBBkghBC#69,
pu0JC,8/pppk1p1N/2nb4/3Q4/8/P7/KP5P/4q3 b - - 2 31,e1e6 h7f8 d7c8 f8e6,1343,81,33,81,crushing endgame pin short,https://lichess.org/322mRgPB/black#62,
6h4aK,r3r1k1/pq5p/Qpp2p2/n2p1np1/P2P4/2P4P/P2N1PPB/1R2R1K1 w - - 2 20,a6a5 e8e1 b1e1 b6a5,1347,75,85,792,crushing intermezzo master middlegame short,https://lichess.org/9fFpBCD8#39,
d6eQ2,3r4/p2r4/1pp1nRk1/2p1p3/4P1Pp/P7/1PP4K/5R2 b - - 0 36,g6g5 f1f5 g5g4 f6g6 e6g5 g6g5,1275,76,86,464,endgame fork long mate mateIn3,https://lichess.org/1ycdsQlk/black#72,
gMmvP,2r3k1/5p1p/6p1/6r1/3Q4/2P2P2/P1q2R1P/4R2K b - - 1 32,c2c3 e1e8 c8e8 d4c3,1029,87,90,585,crushing deflection endgame short,https://lichess.org/pMk6u910/black#64,
eJdN3,5rr1/pp4bk/2np2p1/3qp2R/8/1N2B3/PPP1Q3/2K3R1 b - - 0 24,g6h5 e2h5 g7h6 h5h6,1073,77,96,836,mate mateIn2 middlegame short,https://lichess.org/5f6mOpWV/black#48,
P12rO,2krr3/pp3ppp/2pb4/5R2/1nB5/3P3P/PP3PP1/1RB3K1 w - - 2 18,f5f7 e8e1,915,92,83,76,mate mateIn1 middlegame oneMove pillsburysMate,https://lichess.org/iYk3EyP4#35,Elephant_Gambit Elephant_Gambit_Other_variations
i2siz,r3r1k1/1pp4p/3p2p1/p3b1q1/2PNP1P1/1PN5/P4Q2/2RR2K1 w - - 3 25,f2e2 e5d4 d1d4 g5c1,1361,75,96,5012,advantage middlegame short,https://lichess.org/r7PTiq8B#49,
u9R5n,8/8/2K1k1p1/5p1p/5P1P/6P1/8/8 w - - 5 61,c6c7 e6d5 c7d8 d5e4,1111,83,82,382,crushing endgame master pawnEndgame short,https://lichess.org/tA4y4A73#121,
s3og3,r3kb1r/pp3ppp/2p2nb1/q3p1N1/2B5/2P1PQP1/PP1N1PP1/R3K2R w KQkq - 6 13,e1c1 a5c3 b2c3 f8a3,1137,83,88,2168,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/nqZxzjZw#25,Indian_Defense Indian_Defense_Other_variations
lX3GM,7k/R6p/8/2P5/4p3/2nr3P/p4PP1/2R3K1 w - - 2 30,c5c6 c3e2 g1h2 e2c1 a7a8 h8g7,1008,91,93,143,advantage endgame fork long,https://lichess.org/YOinzteZ#59,
