PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
aAbMd,8/6K1/8/4P2p/6k1/1b6/3B4/8 w - - 2 69,g7f6 h5h4 e5e6 h4h3,2076,161,85,11,bishopEndgame crushing endgame quietMove short,https://lichess.org/uDYrEMUH#137,
oB2pK,4rk2/pp1R1ppp/2p2b2/4q3/P7/1B3R2/2P1r1PP/5Q1K b - - 9 26,e2e1 d7f7 f8g8 f7f6 g8h8 f6f8 e8f8 f3f8,1992,78,92,1046,backRankMate discoveredAttack discoveredCheck mate mateIn4 middlegame veryLong,https://lichess.org/u1lZeEQT/black#52,
IBsdf,8/2k5/3p1p1p/2pPp1p1/2P1P1P1/1K2P2P/8/8 b - - 5 56,c7d7 b3a4 d7c8 a4a5 c8b7 a5b5,2040,77,92,386,crushing endgame long pawnEndgame zugzwang,https://lichess.org/clcQ4ll9/black#112,
i0r9I,8/8/1p1p2p1/1P1Pp1K1/2P5/5k2/8/8 b - - 1 45,f3e4 c4c5 b6c5 b5b6 c5c4 b6b7,1911,76,94,3850,advancedPawn crushing endgame long pawnEndgame,https://lichess.org/ffQTWdVD/black#90,
Am6ik,4r2k/3R2pp/pp5q/2p5/2Q4b/P7/1PP2PP1/3R2K1 w - - 12 37,f2f3 h4g3 c4e4 h6h2 g1f1 h2h1 f1e2 e8e4,2089,76,61,132,clearance crushing endgame quietMove veryLong,https://lichess.org/Q93yATJH#73,
wljN4,8/7p/3kp1p1/2p3P1/p1P4P/P1K5/1P6/8 b - - 1 42,e6e5 b2b3 e5e4 b3a4,2001,87,92,33,crushing endgame pawnEndgame short,https://lichess.org/SEB9K7vQ/black#84,
sF4wb,5r2/8/3p4/p2pk1r1/6PR/pP2Pp1K/P2P4/5R2 w - - 3 30,d2d3 d5d4 h3g3 d4e3 f1f3 f8f3 g3f3 e5d4,2081,79,92,2771,crushing endgame rookEndgame veryLong,https://lichess.org/BpEQXBcs#59,
1BZvV,4b2k/p4q1p/6p1/3p1p2/1P6/2bB3N/P3Q1PP/7K b - - 5 30,c3b4 e2b2 h8g8 b2b4,1997,78,92,2057,advantage endgame fork short,https://lichess.org/o2R1N3Rl/black#60,
9toy9,8/8/8/5K2/1k1p4/3P4/8/8 b - - 2 76,b4b3 f5e5 b3c3 e5e4,1965,76,99,553,crushing endgame pawnEndgame short zugzwang,https://lichess.org/bu5Z5StQ/black#152,
xKnV4,3r1k2/5p1p/3Pq1pP/p1R5/1p1Q4/8/PP3P2/2K5 b - - 2 30,e6d6 d4g7 f8e8 c5e5 e8d7 g7f7 d7c8 f7c4,1917,75,80,256,crushing deflection endgame veryLong,https://lichess.org/QZdESfvZ/black#60,
u18y4,7r/5k1p/2Bp1b1q/3Pn1p1/4QpP1/7P/PPP2P2/R1B1R1K1 w - - 2 24,e4f5 e5f3 g1f1 h6h3 f1e2 f3d4 e2d2 d4f5,2052,76,86,64,crushing fork middlegame veryLong,https://lichess.org/m2kzdGgp#47,
0vq0X,r7/7k/p7/R4p1P/3p4/5PK1/5P2/8 w - - 0 49,a5f5 a8d8 f5c5 d4d3,2037,76,92,6939,crushing endgame quietMove rookEndgame short,https://lichess.org/vnN5ak9p#97,
979mF,8/4b1k1/p7/2p2Np1/1p4P1/3P4/qPP3B1/4RK2 b - - 1 33,g7g8 g2d5 a2d5 f5e7 g8g7 e7d5,1963,74,97,3155,attraction crushing endgame exposedKing fork long,https://lichess.org/hflBIKrz/black#66,
US6uV,5k2/2Qnqpb1/bp1N2p1/p2n1r2/P4N1p/1P2B2P/5PP1/2R1K2R w K - 1 26,d6f5 e7b4 e3d2 b4e4 f5e3 d5c7,2037,79,92,954,advantage fork long middlegame,https://lichess.org/OekAeCAJ#51,
8AJtV,6k1/6pp/1q1r1p2/8/3p2Q1/pPr5/P5PP/3RR2K b - - 3 32,d6d8 e1e7 g7g6 g4h4 h7h5 h4e4,2045,94,81,30,crushing endgame long,https://lichess.org/QKJfeRkT/black#64,
nHXUp,6k1/R4p2/3KpBpP/6n1/6r1/8/8/8 w - - 0 64,f6g5 g4g5 h6h7 g8h7 a7f7 h7h6,2039,80,88,164,crushing defensiveMove endgame long,https://lichess.org/jVpWo6jv#127,
Q2BMs,r1bnrbk1/ppp2pp1/3p3p/8/2B1qP2/1Q3N1P/PPPB2P1/2KR3R b - - 1 15,e4c6 c4b5 c6c5 b5e8,1943,78,91,1991,crushing middlegame short skewer,https://lichess.org/p3cOKK2d/black#30,Center_Game Center_Game_Paulsen_Attack_Variation
WZyKR,8/5ppk/6r1/1P1pP3/2pP1q2/2Qb3P/R5PK/4B3 w - - 4 41,h2h1 d3e2 a2e2 f4f1 h1h2 f1e2,2008,162,0,8,attraction crushing endgame fork long quietMove sacrifice,https://lichess.org/D59xdJau#81,
VUu9b,5rk1/1p4p1/p6p/Q4r2/4p1q1/1PP5/P2RRPPP/6K1 w - - 3 33,a5c7 e4e3 e2e3 f5f2 c7c4 g4c4,2027,76,86,213,advantage deflection endgame long,https://lichess.org/ogttVVsg#65,
6SK7U,r4rk1/ppp2ppp/2np2P1/4p3/2P1n1P1/P1P1P2q/1P2B3/R1BQ1RK1 b - - 1 17,f7g6 d1d5 g8h8 d5e4 f8f1 e2f1 h3g3 e4g2,1914,76,80,89,advantage fork middlegame veryLong,https://lichess.org/vBUF6rn0/black#34,English_Opening English_Opening_Kings_English_Variation
IDTTe,3r2k1/pp3ppp/4b3/3BN2Q/PqP5/6P1/KP3n1P/4R3 b - - 2 31,b4e1 d5e6 f7e6 h5f7 g8h8 f7e6 e1e5 e6e5,1916,112,85,13,advantage middlegame veryLong,https://lichess.org/pgyqJmQS/black#62,
3eWKT,1Q6/5ppk/7p/8/8/6QP/5PPK/3qq3 w - - 1 36,g3f3 d1f3 g2f3 e1f2,1976,75,84,155,capturingDefender crushing endgame queenEndgame short,https://lichess.org/IyHQXycm#71,
pEQpH,R7/2B2p1k/7p/6p1/P2b4/5KPP/r7/8 w - - 0 38,a4a5 f7f5 g3g4 a2f2 f3g3 f5f4,2057,86,68,28,crushing endgame long quietMove,https://lichess.org/aqWVpgrY#75,
RnqAJ,5r1k/6pp/p5p1/3Q4/2pP4/q1P4P/4RPP1/6K1 b - - 0 33,a3c3 d5f7 c3a3 e2e8 a3c1 g1h2 c1f4 f7f4,1941,76,91,580,crushing endgame pin veryLong,https://lichess.org/LveskBnT/black#66,
APCdc,5rk1/p3br1p/1p4p1/n2qP3/2pP1P2/2P1B1RR/2Q3PP/6K1 b - - 5 26,g8g7 h3h7 g7h7 c2g6 h7h8 g3h3 e7h4 h3h4 f7h7 h4h7,1966,77,85,147,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/DNKFjps4/black#52,
zxPtR,8/8/8/p1r5/Pp1pPk2/1P1K1P2/2P5/8 b - - 4 53,c5c2 d3c2 f4e3 c2d1,2023,75,91,470,crushing defensiveMove endgame hangingPiece master short,https://lichess.org/5djJfwo8/black#106,
wp3kj,2r3kr/7p/3p2pQ/p1qP1pPn/1p5P/PB3P2/1PP1R3/2K1R3 w - f6 0 26,e2e8 c8e8 e1e8 g8f7 e8h8 c5g1,2041,77,86,173,crushing long middlegame sacrifice,https://lichess.org/Z6tf9bTX#51,
EqpZb,2Nr4/2RP2k1/p3p1n1/P3p1q1/1P2P1P1/5P2/5Qp1/6K1 w - - 0 37,c8d6 g6f4 d6b7 f4h3 g1g2 h3f2 b7d8 g5d8,2078,76,88,150,crushing endgame exposedKing fork master quietMove veryLong,https://lichess.org/PNWjfKel#73,
vX5bj,1k5r/pp4p1/2p1Q3/2P2nbq/1P1P4/P3P1P1/1B1R3P/4R1K1 w - - 3 27,d2e2 g5e3 e6e3 f5e3,2038,99,84,18,advantage kingsideAttack middlegame short,https://lichess.org/1iFvVEU1#53,
kVSvD,5rk1/p4qp1/3Pp2p/nbp5/8/P1Q5/1B3PPP/R2R2K1 w - - 1 27,c3a5 f7f2 g1h1 b5f1 d1f1 f2f1 a1f1 f8f1,1977,79,82,666,backRankMate fork master mate mateIn4 middlegame veryLong,https://lichess.org/0uGafWj5#53,
NkpPT,8/8/ppp5/3pK3/PP1P4/1P3k2/8/8 b - - 2 42,f3e3 b4b5 a6b5 a4b5 c6c5 d4c5,1978,75,97,2098,crushing endgame long pawnEndgame,https://lichess.org/LaUDC5e7/black#84,
MjAVn,4r3/pp2bkp1/5q2/4R3/2P1QB2/8/1P2KP2/8 w - - 1 34,f4g5 f6e5 e4e5 e7g5 e5e8 f7e8,2051,76,94,2077,crushing discoveredAttack endgame long pin,https://lichess.org/ZnNQDkH7#67,
VBcd3,r3r1k1/2q2ppp/p1p5/2pn4/3pN3/3P3P/PPP2PPQ/3RR1K1 w - - 3 20,e4c5 e8e1 d1e1 c7a5 h2e5 a5c5,1978,78,91,1373,crushing fork long middlegame,https://lichess.org/vIdGj3ex#39,
TunHd,8/5k2/1p1P2p1/p1p2p1q/P1Pp1P2/1P1P2Q1/5K2/8 w - - 1 43,g3f3 h5f3 f2f3 f7e6,1940,75,94,4026,crushing endgame master queenEndgame short,https://lichess.org/MVxJeYgQ#85,
udP5s,2rr4/pb2q2k/1p2p2p/3nBppQ/3P2P1/3B4/5P1P/2RR2K1 b - - 0 26,d5f6 g4f5 f6h5 f5f6 h7g8 f6e7,2082,77,92,1600,advancedPawn crushing discoveredAttack discoveredCheck long middlegame sacrifice,https://lichess.org/s0j4zYcy/black#52,
eQTQO,r1b2k2/ppq1bpr1/2p2n2/P3p1pp/2B1Pn2/2N1BP1P/1PPQ2PN/R4R1K w - - 4 18,e3b6 a7b6 a5b6 c7b8 a1a8 b8a8,2078,79,92,3464,crushing long middlegame quietMove,https://lichess.org/BL040Qns#35,Pirc_Defense Pirc_Defense_Other_variations
XXwrN,r2qkb1r/5ppp/p4n2/4Pb2/2B5/2p5/PP3QPP/R1B2RK1 b kq - 2 18,f6g4 c4f7 e8f7 f2f5,1970,75,76,241,attackingF2F7 attraction crushing opening short,https://lichess.org/GLEqQAQf/black#36,Slav_Defense Slav_Defense_Exchange_Variation
CoDnt,8/5pk1/8/2P2p1p/8/7P/4prPK/4R3 b - - 1 34,f5f4 h2g1 f2f1 e1f1 e2f1q g1f1,1917,76,93,2850,crushing endgame long rookEndgame,https://lichess.org/xDleebcv/black#68,
KejfP,8/8/4p3/8/3pNk2/p2P2p1/P1P1K2r/6R1 w - - 3 43,e2f1 h2c2 g1g3 c2a2,1975,76,91,311,crushing endgame short,https://lichess.org/PGizqJSZ#85,
wmQk4,8/6k1/3NpNn1/p2bP3/P7/1r3PR1/3p2PK/R1r5 w - - 2 43,f6h5 g7h6 d6f7 h6h7,2060,171,88,4,advantage defensiveMove middlegame short,https://lichess.org/PrmLx1xy#85,
5CyC4,2kr2nr/ppp4p/5p2/6pb/1b1n4/2NP1pBP/PPP2PP1/R2Q1RK1 w - - 0 15,c3e4 d4e2 g1h2 f3g2,1994,87,67,30,advancedPawn advantage kingsideAttack middlegame short,https://lichess.org/blyVXkp6#29,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
TQHqy,6k1/7p/8/2rb1N2/1p6/4PP2/1B1K2PP/8 b - - 0 41,b4b3 f5h6 g8f8 b2a3,1960,75,90,314,crushing endgame master pin short,https://lichess.org/vkKPwAVc/black#82,
85Ir6,2k5/pp1b1pb1/8/q1ppp1Q1/P7/1P1PP3/1BP1KPP1/RN5r w - - 3 20,g5g7 a5e1 e2f3 e1d1 f3g3 h1h3 g2h3 d1g1 g3f3 g1g7,1956,130,83,15,advantage middlegame sacrifice skewer veryLong,https://lichess.org/2nmQRUum#39,
qrxLT,2b2rk1/2p2ppp/2pr4/pp3PPQ/4PN2/3P4/Pq5P/R4RK1 b - - 0 23,d6d3 f4d3 b2d4 d3f2,1979,76,91,1068,crushing defensiveMove hangingPiece middlegame short,https://lichess.org/dcOnBAQC/black#46,
f2IyW,7r/3R3P/8/8/8/8/1p1K4/1k6 w - - 0 65,d2c3 b1c1 d7f7 h8c8,2007,76,95,890,crushing endgame rookEndgame short,https://lichess.org/FnOF5Vuh#129,
Cjlav,4r1k1/1p3nb1/3p2Q1/P2PpB2/4P2P/4B1PK/q7/8 b - - 8 44,a2a5 f5e6 e8e6 d5e6,2034,79,92,547,advantage middlegame short,https://lichess.org/hfWYKYRn/black#88,
63Em2,2rr2k1/1Q4bp/4p1p1/5p2/1P6/Pq2P1P1/3p1PBP/2RR2K1 w - - 0 25,c1b1 b3b1 d1b1 c8c1 b1c1 d2c1q,1993,75,89,75,advancedPawn crushing long master middlegame promotion sacrifice,https://lichess.org/ZZMU6kI0#49,
5xtvc,r2q1r2/p1p2R1k/2p4p/4P2Q/3P2R1/6P1/PPPb3P/6K1 b - - 0 25,h7h8 f7h7 h8h7 h5g6 h7h8 g6g7,2099,77,91,8399,attraction exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/VmS9RzNK/black#50,
XR62p,r2q1rk1/pp1n1p2/2p1p1p1/3n2P1/3PN3/3Q4/PPP2PP1/2KR3R b - - 1 17,g8g7 h1h7 g7h7 d3h3 h7g8 d1h1 d8g5 e4g5,1920,74,95,6798,attraction crushing middlegame quietMove sacrifice veryLong,https://lichess.org/44z5vfOB/black#34,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
R8O4s,r4rk1/pbp1qppp/1p2p3/2b5/2NnP3/P1BQ2P1/1P3P1P/2RB1RK1 b - - 7 20,e6e5 b2b4 c5d6 c3d4,2046,75,88,76,advantage middlegame short,https://lichess.org/bOPSXAx4/black#40,
e8Ilw,r5k1/pp1n1pp1/1qp4p/3p4/4nQ2/1BP1N2P/PP1r1PP1/R4RK1 w - - 1 19,e3d5 c6d5 b3d5 d2d5,1922,76,58,84,advantage middlegame short,https://lichess.org/h2Rtx25L#37,French_Defense French_Defense_Other_variations
"6,00E+57",8/1P6/8/8/3p2P1/3K1k1P/8/4q3 w - - 0 58,b7b8q e1c3,2047,82,90,2737,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/0JjXpw4n#115,
IaqYj,3r2k1/pp1P1ppp/4b3/P1q5/2r5/5B2/1P1Q2PP/3RR2K b - - 0 23,d8d7 e1e6 d7d2 e6e8 c5f8 e8f8 g8f8 d1d2,1924,76,93,3115,advantage middlegame sacrifice veryLong,https://lichess.org/7hp4j19P/black#46,
OZc0w,6r1/pkp2p1p/8/3Nn1r1/Bn3p1q/6P1/1P3PQP/3R1RK1 w - - 0 27,d5b4 f4f3 a4c6 e5c6 g2f3 h4b4,2046,76,92,3194,advantage defensiveMove long middlegame,https://lichess.org/sY4DVj14#53,
v0B0z,8/2k5/P3Pppp/3K3P/5PP1/8/5b2/8 b - - 0 48,g6g5 f4g5 f6g5 d5e5 c7d8 e5f6,1987,81,79,30,bishopEndgame crushing endgame long,https://lichess.org/T3dkOdNu/black#96,
nPDcj,r1bq2k1/2p2p1p/p1p3p1/2P5/8/1Q1Br2P/PP4P1/R4RK1 b - - 1 18,e3d3 b3f7 g8h8 a1e1,1939,77,91,485,advantage defensiveMove middlegame short,https://lichess.org/Qt9qBhPj/black#36,Queens_Pawn_Game Queens_Pawn_Game_London_System
XM4Mg,2r1b3/6k1/3R2p1/R1P2p1p/p7/P7/1P6/2K5 w - - 0 37,c5c6 c8c6 d6c6 e8c6,1923,76,85,128,advantage endgame short,https://lichess.org/cNyHJBpt#73,
Dtd7r,2r3k1/1p2qp1p/pBrp2pb/P2Np3/4P3/7P/1P1Q1PP1/3R2K1 b - - 6 23,e7g5 b6e3 c6c2 e3g5,1986,80,90,1413,advantage middlegame short,https://lichess.org/hr8ZH4ug/black#46,
42Itv,3q3k/pp5p/1n3b2/3P2p1/4Q3/P4rP1/1P1B3P/2R3K1 b - - 2 24,d8d5 c1c8 h8g7 c8c7,2061,77,91,373,advantage middlegame short,https://lichess.org/dKTYeEBL/black#48,
y3QVQ,7r/2pp1k2/p1q1pP1p/3bP1p1/1Q6/8/PP2NP1P/4K3 b - - 0 29,h8a8 b4e7 f7g6 e7g7 g6f5 e2d4 f5e4 d4c6,1922,77,85,332,crushing endgame fork veryLong,https://lichess.org/AWMraZOB/black#58,
O73oG,r4r2/ppp1k1pb/2n4p/2bB3P/4n1P1/5N2/PP3PK1/RNB2R2 b - - 6 19,c6b4 d5e4 h7e4 f1e1 b4c2 e1e4,1929,80,87,55,crushing long middlegame pin,https://lichess.org/Dao6D0s4/black#38,Italian_Game Italian_Game_Classical_Variation
vyrUS,2r2r1k/p6p/1p2q3/2p1pn2/4R1QN/2PP2P1/PP5P/R5K1 w - - 3 29,a1f1 f5e3 f1f8 c8f8 g4e2 f8f1 e2f1 e3f1,1920,77,93,1656,advantage middlegame veryLong,https://lichess.org/pw86Pswp#57,
rI9bq,3r1rk1/1p2p2p/pNq1bppP/P1p5/R3P3/2Q5/1P3PP1/4KB1R w K - 0 27,f1c4 c6e4 c3e3 e4b1 e1e2 e6c4 a4c4 b1h1,2096,78,81,47,advantage master middlegame veryLong,https://lichess.org/4RwPAUSV#53,
JUOnJ,7r/5pk1/5pq1/1R3R1p/6r1/3P1QP1/6KP/8 b - - 14 42,h5h4 f5f6 g4g3 h2g3 g6f6 f3g4,1934,75,79,91,crushing endgame long,https://lichess.org/S22ZFIEy/black#84,
JOJXD,2r2r1k/4b1pp/p7/3Q4/q2BP3/P4P2/1PP4P/2KR3R w - - 3 24,d4c3 c8c3 b2c3 a4a3 c1d2 f8d8,2019,79,92,5476,advantage deflection long master middlegame pin queensideAttack,https://lichess.org/IwVe7Oxn#47,
FITX4,2r2rk1/5pp1/pqp4p/3bN3/Q5R1/1P6/P4PPP/2R3K1 b - - 2 26,f8e8 e5d7 b6a7 d7f6,2031,75,88,513,advantage middlegame pin short,https://lichess.org/0oTfnVVF/black#52,
KUrZW,8/8/8/2k5/1p2pP2/1BpbP1PP/8/2K5 w - - 4 44,b3c2 d3c2 c1c2 c5c4 g3g4 b4b3,2075,78,94,2886,bishopEndgame crushing endgame long,https://lichess.org/PvYvvUYx#87,
Il6kk,8/1b4rk/p3pQ2/2p1P3/5P1K/2B1R3/P5P1/5q2 w - - 4 40,e3g3 f1h1 g3h3 h1g2 f6g7 g2g7,1974,75,99,349,crushing deflection endgame long,https://lichess.org/D5S25JyP#79,
peZf1,q5k1/5p2/6pp/8/1P1B4/P6b/3Q3K/8 b - - 1 42,h3e6 d2h6 a8b8 h2g2,2020,77,89,2833,crushing defensiveMove endgame short,https://lichess.org/IrJGOmyy/black#84,
Q1wx6,5k2/p5p1/1b1PPp1p/5P2/R6P/6PK/P7/4r3 b - - 0 39,h6h5 a4c4 f8e8 c4c8 b6d8 e6e7 e1e7 d6e7,2001,79,92,2403,advancedPawn crushing endgame pin quietMove veryLong,https://lichess.org/WZdp4WGx/black#78,
IiHss,r7/5pk1/5p1p/3N4/3QP2N/p2P3P/2P2K1q/8 w - - 4 33,h4g2 h2e5 d4e5 f6e5,1991,101,44,19,crushing endgame short,https://lichess.org/MTqisamX#65,
Gek12,r1bqr1k1/2pp1pp1/p4nNp/1pb2P2/4PB2/1PN5/1PP3PP/R2Q1R1K b - - 0 14,f6e4 c3e4 e8e4 d1d5 c8b7 d5b7,2068,88,47,35,advantage fork long middlegame pin,https://lichess.org/fKE1nTTy/black#28,Four_Knights_Game Four_Knights_Game_Italian_Variation
vuHto,2kr4/pbppqp1Q/1p3n2/2b5/2B1P3/8/PPP2PPP/RNB2RK1 w - - 1 11,h7f7 e7e4 c4d5 b7d5,1955,75,94,6368,crushing middlegame short,https://lichess.org/ihndZHmG#21,Scotch_Game Scotch_Game_Other_variations
ZO4zL,3r1k1r/4q3/4p1QN/1P3pp1/8/8/6PP/5R1K b - - 4 40,e7g7 g6e6 h8h6 f1f5,2065,77,82,151,capturingDefender crushing endgame short,https://lichess.org/yzisluZ2/black#80,
HUuiq,3r2k1/pp4pp/4r3/3p4/4bqP1/1BP1R3/PP2QP2/4R1K1 w - - 1 26,f2f3 e4f3 e2f3 f4f3 e3f3 e6e1,2097,76,90,103,advantage kingsideAttack long middlegame,https://lichess.org/i22OZwwh#51,
8llW7,8/5pp1/8/1p5p/1P1K3P/6k1/P7/8 b - - 0 40,g3h4 a2a4 b5a4 b4b5 a4a3 d4c3 a3a2 c3b2,1936,75,87,76,endgame,https://lichess.org/XYdoDh11/black#80,
hbqez,r4rk1/pp2ppbp/2p2np1/1qP5/PnNP4/2Q3P1/1Pb1PPBP/R1B2RK1 b - - 2 15,f6d5 a4b5 d5c3 b2c3,2040,76,87,471,crushing master middlegame short,https://lichess.org/kmAtipAd/black#30,Slav_Defense Slav_Defense_Modern_Line
5Yp1y,r4r2/1pp1n3/p7/4Rk1p/8/P4N2/1PP2PPP/6K1 b - - 0 22,f5g4 h2h3 g4f4 g2g3 f4f3 e5e3,2071,77,94,12238,endgame long mate mateIn3 sacrifice,https://lichess.org/1wZehuPT/black#44,
b2P5t,4r1k1/pR3p1p/1np3p1/3n1pq1/P2P4/1Q3B2/1PP1NPPP/6K1 w - - 1 22,a4a5 g5c1 e2c1 e8e1,1995,75,95,1436,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/VZkMxHB4#43,
NBMlg,6k1/1p1n1p2/2pq1np1/r5B1/p6P/2PB1Q2/P4P2/4R1K1 b - - 0 25,f6h5 e1e8 g8g7 g5h6 g7h6 f3f7 a5g5 h4g5,2089,174,88,40,advantage deflection middlegame sacrifice veryLong,https://lichess.org/A9K9q0cq/black#50,
lubXL,8/ppr1kpp1/3N3p/2Ppp3/1P1n4/P2P3P/5PPK/2R5 b - - 5 35,b7b6 c5b6 c7c1 b6a7 e7d6 a7a8q,2014,75,98,79,advancedPawn advantage endgame long promotion sacrifice,https://lichess.org/AoAQ7iTT/black#70,
PJHgJ,4Qbk1/3P1ppp/8/p1p1p3/4P2K/4BqP1/7P/8 b - - 0 43,g7g6 e8f8 g8f8 d7d8q f8g7 e3h6 g7h6 d8f8,2048,78,92,1859,advancedPawn attraction endgame master mate mateIn4 promotion veryLong,https://lichess.org/1rgAXq8K/black#86,
dTBvX,2k5/1pp2p2/p6p/2P1b2P/4b1p1/1N4r1/PP3KP1/2R1R3 b - - 3 31,g3g2 f2f1 g2h2 e1e4,1998,77,91,943,crushing endgame short,https://lichess.org/wUoMu8QR/black#62,
pL1c8,2k4r/ppp2p1p/5p2/8/7q/3BPP2/6PP/R2R2K1 b - - 2 25,h8g8 a1a7 c8b8 d1a1 g8g2 g1g2,1931,82,88,50,advantage endgame long quietMove,https://lichess.org/QKZ5NHVD/black#50,
bgTfT,k7/8/PP6/K5p1/4bp1p/8/5B1P/8 w - - 1 43,f2d4 g5g4 b6b7 e4b7 a6b7 a8b7,1966,75,88,1168,bishopEndgame crushing endgame long quietMove,https://lichess.org/284yGt82#85,
eRlIt,8/1N3p2/4k1p1/1b1p3p/1Pp2P1P/2P1K1P1/8/8 b - - 3 41,f7f5 e3d4 b5e8 d4c5,2088,76,89,181,crushing endgame short,https://lichess.org/knoExY7N/black#82,
7mBX2,5r1r/2p2k2/1p3p2/6pp/4Q1P1/3P2qP/PPP3B1/4R2K b - - 0 33,f8e8 e4d5 f7g6 d5f5 g6g7 f5d7 g7h6 e1e8,2060,77,83,70,crushing endgame veryLong,https://lichess.org/0p8VZVTk/black#66,
OCwPD,r2r4/p3Qp1k/1b4pp/2pN2q1/8/1P5P/P4PP1/2R1R1K1 b - - 3 29,d8d5 e7f7 h7h8 e1e7 g5e7 f7e7,1940,77,90,651,advantage long middlegame,https://lichess.org/iEDqxT1v/black#58,
a2seA,r2qk2r/ppp2ppp/2nb4/4p3/6b1/2NP1N1P/PPP2PP1/R1BQR1K1 b kq - 0 10,g4h5 f3e5 c6e5 d1h5,1999,76,70,65,advantage discoveredAttack opening short,https://lichess.org/0MrqT6YG/black#20,Italian_Game Italian_Game_Two_Knights_Defense
wCsZD,1kb3Q1/p1pB4/1p6/1N6/P2P1n2/KPP5/8/2q3B1 w - - 7 41,a3b4 a7a5 b4c4 c1f1,1960,78,88,737,mate mateIn2 middlegame short,https://lichess.org/0hMe9u9z#81,
O6S86,rn1q1rk1/pp3pp1/2p4p/3n1Q2/5P2/2N5/PP2BP1P/2KR3R b - - 0 18,d8f6 c3d5 c6d5 f5f6,1949,119,50,20,advantage middlegame short,https://lichess.org/AfiJ0KPb/black#36,French_Defense French_Defense_Steiner_Variation
9s2iN,8/8/8/7R/3kp1P1/8/r5P1/6K1 w - - 0 57,g4g5 e4e3 h5h4 d4d3 h4h8 a2a1 g1h2 e3e2,2022,117,87,15,advancedPawn crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/Ysw19SBg#113,
ONFgj,r1bqkb1r/p4ppp/4pn2/6B1/4p3/3B4/PP3PPP/RN1QK2R w KQkq - 0 10,d3e4 d8d1 e1d1 f6e4,1919,74,85,91,crushing intermezzo opening short,https://lichess.org/9MVQumLx#19,Sicilian_Defense Sicilian_Defense_Old_Sicilian
FycsF,2r2rk1/pp3p2/4p1p1/1b1pP1N1/3n3R/3B4/P1PK1PP1/R7 b - - 1 21,b5d3 a1h1 c8c2 d2d3,1938,80,88,136465,crushing intermezzo middlegame quietMove short,https://lichess.org/Fzix3Xjj/black#42,
KBFZa,2k5/Qpb2p1p/p1bqp1p1/8/3N4/2Pr4/PP3PPP/R3R1K1 w - - 2 24,d4c6 d6h2 g1f1 d3d2,1979,75,94,557,crushing kingsideAttack master middlegame short,https://lichess.org/HRurJ1zx#47,
GEEkf,8/p1pn1rk1/7p/2bQ2p1/3N4/2P2p2/Pq4PP/R2R3K w - - 0 27,d4f5 f7f5 d5d7 f5f7 d7d2 f3g2 d2g2 f7f2,2015,79,92,6624,advancedPawn crushing middlegame veryLong,https://lichess.org/8bqJ0KU1#53,
e9esi,8/3kb3/6pp/p2P4/P1p1KPP1/1p5P/1P6/4N3 w - - 1 38,e4d4 c4c3 d4c3 e7b4 c3b3 b4e1,2065,77,84,78,advantage attraction endgame long skewer,https://lichess.org/FJP9MI9p#75,
gFEJC,5r2/2p3kp/p1pp4/8/1P6/P4qP1/4rP1P/R2Q1RK1 b - - 1 24,e2f2 d1d4 f3f6 d4f2 f6f2 f1f2,2020,76,87,144,crushing endgame long,https://lichess.org/zlxOTpH5/black#48,
du1Vj,2rr4/5b1k/p4P1p/Pp1p3p/1PqBp1P1/2P1P3/5Q2/2R1R1K1 w - - 0 37,g4h5 d8g8 g1h1 g8g5,1919,75,84,189,crushing middlegame short,https://lichess.org/9LJfI98I#73,
E0gsI,rn6/6k1/pp1qprp1/3p3p/7P/2N5/PP1QR1P1/1K2R3 b - - 3 27,b8c6 c3e4 d6f4 e4f6 f4d2 f6h5 g6h5 e2d2,1905,76,92,1129,crushing middlegame sacrifice veryLong,https://lichess.org/DI0B5hWs/black#54,
l3kHd,6k1/1B3ppp/p1P2qn1/8/3R4/P1Q3Pb/1P2rP1P/5RK1 w - - 2 26,c3d3 h3f1 d4d8 g6f8 d3e2 f1e2 c6c7 e2g4 c7c8q g4c8,2094,76,88,400,crushing middlegame quietMove veryLong,https://lichess.org/EKe85gaL#51,
pvvMk,5r1k/5pR1/p2p1b1P/q4r2/1p5P/1P4Q1/P1P5/1K4R1 b - - 4 27,a5e5 g7g8 h8h7 g3e5 f6e5 g8f8,2006,75,93,1540,advantage long middlegame,https://lichess.org/Rm5e3ypk/black#54,
dcgrJ,b2q2k1/6p1/pp5p/2n2N2/4p3/1P2P3/P4PPP/2R2RK1 b - - 0 27,c5d3 c1c8 d8c8 f5e7 g8f7 e7c8,1939,197,60,6,attraction crushing endgame fork long pin sacrifice,https://lichess.org/GLpQKVc2/black#54,
