PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
zZo3Y,8/7p/2N1pkp1/P3p3/6K1/2r5/5P1P/R7 w - - 4 47,c6b4 h7h5 g4h4 g6g5 h4h5 c3c4 f2f4 c4f4 a1f1 f4f1,2752,91,93,839,crushing endgame veryLong,https://lichess.org/Wxhe7MUl#93,
j7ur8,8/8/6P1/p7/Pp1p1k1K/1P2pr2/2P3R1/8 b - - 0 50,f3f2 h4h3 f2f1 h3h2 d4d3 c2d3,2670,89,83,184,crushing endgame long rookEndgame,https://lichess.org/SWCUu3uq/black#100,
qngmM,2q2r2/2k4p/6pP/p1Q2p2/1p2pP2/4P1P1/PP6/6K1 b - - 29 48,c7d8 c5f8 d8c7 f8c5 c7d7 c5d4,2656,102,61,85,advantage endgame exposedKing hangingPiece long,https://lichess.org/cN0dQIFh/black#96,
Tb2qT,1k1rr3/p4p1p/2pp1b2/5p1Q/1qP5/6B1/1PP2PPP/1K1RR3 w - - 1 24,g3d6 d8d6 e1e8 b8b7 d1d4 f6d4 h5f7 b7a6,2525,78,78,107,crushing defensiveMove middlegame sacrifice veryLong,https://lichess.org/D1AXZvcx#47,
tL5Lo,r1bqk2r/1pp1n1b1/p6p/4B1p1/2B2p2/1P5P/P1P3P1/RN1QR1K1 b kq - 0 14,g7e5 d1h5 e8d7 e1e5 c7c6 h5f7,2555,109,89,797,advantage intermezzo long opening,https://lichess.org/wBT75ASG/black#28,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
bb9S6,5r2/p1krqp2/1p4p1/4pNNp/5QnP/8/PPR2nP1/2K1R3 b - - 1 28,c7d8 f4f3 e7g5 h4g5 f2d3 c1b1,2470,85,79,100,advantage defensiveMove long middlegame,https://lichess.org/1W3c4yYQ/black#56,
YwAQd,1rbqk1nr/5ppp/p7/1p2p2B/3bN3/1Q2B3/PP3PPP/3R2K1 b k - 1 19,c8e6 b3e6 d8e7 h5f7 e8f8 f7g8,2427,81,82,101,attackingF2F7 crushing long middlegame pin,https://lichess.org/k48SoJot/black#38,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
dgdsX,3k4/N4p2/1p6/8/4p3/5p2/PKP2P2/8 w - - 0 32,b2c1 e4e3 a7c6 d8e8 f2e3 f3f2,2587,85,92,708,endgame,https://lichess.org/bGgjt6Ws#63,
qqs36,8/6p1/4k2p/5p2/2b5/1p1NP1P1/3K1PP1/8 w - - 4 44,d2c3 c4d3 c3d3 e6d5 d3c3 d5e4 c3b3 e4d3,2417,81,73,111,crushing endgame veryLong,https://lichess.org/W8zMvXfr#87,
C44wo,8/p2p1pQ1/1p3P2/1P3kpp/P2P4/5b1P/5qP1/2R4K w - - 2 42,g7h7 f5f4 g2f3 f2f3 h1g1 f3e3,2460,81,84,316,crushing defensiveMove endgame long master sacrifice,https://lichess.org/qjkexPGy#83,
fl9cl,r2r1nk1/1b2bp1p/pq2p1pQ/1pp1P1P1/3p1P1N/2PBP2R/PP5P/R1B3K1 b - - 1 19,d4c3 f4f5 e7g5 h6g5 e6f5 h4f5,2653,104,90,583,crushing long middlegame pin,https://lichess.org/cWqoXACl/black#38,Indian_Defense Indian_Defense_Spielmann-Indian
uizno,2r3k1/p1q2pp1/2PQp2p/3pP3/5P2/7P/6P1/2R3K1 b - - 0 38,g7g6 d6c7 c8c7 g1f2,2555,90,71,104,advantage defensiveMove endgame short,https://lichess.org/IHw4EkqK/black#76,
rH9ig,r1b2rk1/3n1p2/1pN1p2R/p7/3Pp3/2P5/PP3P2/R2QKBq1 b Q - 2 22,c8a6 d1h5 g1f1 e1d2 f1f2 d2c1 f2f4 c1c2 a6d3 c2b3 d3c4 b3c4 b6b5 c4b3,2704,91,91,1110,crushing defensiveMove middlegame sacrifice veryLong,https://lichess.org/zzfTLIhD/black#44,
Q2Lbl,8/3b1p2/4p1p1/2kpP1P1/1N3P2/P1K5/8/8 w - - 10 54,a3a4 d5d4 c3b3 d7a4 b3a4 c5c4 b4c2 c4c3 c2a3 d4d3,2662,84,85,187,crushing endgame exposedKing sacrifice veryLong,https://lichess.org/6tGG9UZF#107,
ApWT3,3r1k2/2R2pp1/1p1r3p/3P4/6P1/p4B2/q1P1QPK1/8 b - - 0 33,a2b2 e2e7 f8g8 e7f7 g8h8 c2c3 d8g8 f3e4 b2e2 f7f5 e2e4 f5e4,2503,79,83,279,advantage endgame quietMove veryLong,https://lichess.org/Amady4tQ/black#66,
NEffc,5k2/4p3/1q1pQp2/3P3p/4B3/1PK3r1/2R5/8 w - - 18 48,c3b2 b6b3 b2c1 b3e3,2526,111,90,483,crushing endgame short,https://lichess.org/QqsSmo8c#95,
MWsSK,r1bq4/6k1/pp4P1/2p1Qn2/3nN3/P7/1P3P2/2KR4 b - - 2 23,g7g8 d1h1 d4b3 c1c2 f5d4 c2b1 b3d2 e4d2,2747,110,91,601,crushing middlegame quietMove veryLong,https://lichess.org/EXlBgnlV/black#46,
lgpBJ,r4r2/p5p1/2k1R1B1/2p5/P1p5/B1P2bQ1/3q1P1P/6K1 b - - 5 28,c6b7 g6e4 f3e4 g3g7 f8f7 g7f7,2424,86,85,69,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/yLE6bksm/black#56,
2PelB,rn1q1rk1/pb2p2N/2p3p1/1p6/8/3B3P/P1PBQPP1/b3K2R b K - 0 16,g8h7 e2h5 h7g8 d3g6,2548,82,56,88,advantage deflection middlegame pin short,https://lichess.org/YuEybvmv/black#32,Pirc_Defense Pirc_Defense_Classical_Variation
A9QKH,8/p7/4p3/PPb5/2P5/5K1k/5p2/5N2 b - - 2 50,h3h4 f3g2 h4g4 f1d2,2586,86,79,108,crushing defensiveMove endgame master short,https://lichess.org/EEVsnM5q/black#100,
KnWb6,2r1k3/7p/p4p1P/1p3Pb1/2qNp3/8/PP6/1K1Q2R1 b - - 0 35,c4c5 d4e6 c5e3 e6g5 f6g5 g1e1,2760,102,91,929,crushing endgame long,https://lichess.org/KUk2ZuR1/black#70,
Tsadj,r5k1/p2n1p2/1p1B2q1/3Q4/3P2P1/7p/P1r4P/R4RK1 b - - 0 33,g6g4 d6g3 a8f8 f1f5 d7f6 f5f6,2614,118,90,1730,crushing defensiveMove long middlegame,https://lichess.org/TJlAa3ak/black#66,
h3asQ,4r1k1/1Q4pp/p6r/3p1q2/P6P/1P2PpP1/R4P2/5RK1 w - - 1 32,a2d2 h6h5 g1h2 f5g4 b7d5 h5d5,2741,87,80,121,advantage endgame long,https://lichess.org/3vAjU1jH#63,
3KoC0,8/6B1/6rP/5n2/p2p3P/P4k1K/4R3/8 w - - 9 55,e2e1 f5g7 h6h7 g6h6,2423,80,79,123,crushing endgame short,https://lichess.org/ogkgDF5e#109,
Ry5Yk,2k2b1r/pp1r2p1/2p2q2/3pn1Np/1P5P/Q5P1/P1P1RP2/RN4K1 b - - 1 18,e5f3 a3f3 f6a1 e2e8 c8c7 g5e6 c7b6 f3e3 d5d4 e3b3,2710,120,89,802,advantage defensiveMove middlegame sacrifice veryLong,https://lichess.org/FR3wSi5i/black#36,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
SEDz2,r3k1r1/1pp2p2/p6p/4p2b/4P2q/1BP5/PP2RPP1/R2Q2K1 w q - 0 23,d1d5 g8g2 g1g2 h5f3 g2f1 h4h1,2485,84,98,488,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/e86VRH5R#45,
cjMA4,r2q1r1k/pQ2Npbp/1n4p1/8/3P4/3bPNP1/PP3PP1/2KR3R b - - 2 15,a8b8 h1h7 h8h7 f3g5 h7h6 f2f4 d8c8 e7c8,2692,111,90,177,attraction crushing kingsideAttack middlegame quietMove sacrifice veryLong,https://lichess.org/rHHTratP/black#30,Slav_Defense Slav_Defense_Other_variations
LtzC7,5rk1/8/1Rp4p/8/1Pb1p3/r1B5/2B3P1/3RK3 w - - 0 39,c3b2 f8f1 e1d2 e4e3 d2c1 e3e2 b6b8 g8f7,2488,83,93,589,advancedPawn advantage exposedKing middlegame veryLong,https://lichess.org/pJDSxWiE#77,
LPTZh,4k3/8/3P2P1/1pp1pNK1/p7/8/3r4/8 b - - 1 55,e8f8 g5f6 f8e8 f6e6 e5e4 g6g7,2532,102,86,26,advancedPawn advantage endgame long,https://lichess.org/XjbsvmnP/black#110,
vbBfx,6k1/1b3Nr1/p1qb3Q/P1p1p3/3p4/1P1P4/2P1KP1P/R3R3 w - - 1 27,e1g1 c6f3 e2d2 f3f2 d2c1 g7g1 c1b2 g1g2,2873,96,85,237,advantage deflection fork middlegame veryLong,https://lichess.org/GcUXwFgY#53,
mZVNz,5rk1/pp4p1/4r1bp/2pN1p2/2P1PQPq/3P1K1P/PP6/R6R w - - 0 24,e4f5 g6f5 g4f5 h4h5 f3g3 f8f5 f4g4 f5g5,2513,109,79,35,crushing intermezzo middlegame pin sacrifice veryLong,https://lichess.org/irrRbFcm#47,
0VEiT,8/8/7p/5kpP/2K5/2P5/8/8 w - - 0 41,c4d4 f5f4 d4d3 f4f3 d3d2 g5g4,2695,96,84,78,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/w5R1uZTs#81,
jHQ9V,k5r1/1p6/2b2Q1p/pNq5/P1P5/4p3/3rB1PP/3R1R1K w - - 2 29,e2f3 e3e2 b5c7 a8a7,2617,85,74,118,advancedPawn crushing fork middlegame short,https://lichess.org/eFRQjTnf#57,
c8NmV,rnbq4/p3pkbQ/1p3ppn/8/1PP5/2Np4/PB1P1PPP/R3KB1R w KQ - 5 13,c3d5 b8d7 f1d3 d7f8 h7g7 f7g7,2546,109,89,1230,advantage long opening quietMove trappedPiece,https://lichess.org/ecDaE0e4#25,Reti_Opening Reti_Opening_Reversed_Blumenfeld_Gambit
Wjkpo,8/4ppkp/3p2p1/5r2/8/2RKQ3/PR3Pq1/8 w - - 10 39,d3c4 g2d5 c4b4 d5b7 b4a4 b7b2,2402,85,79,50,crushing endgame long skewer,https://lichess.org/bcpWGz1d#77,
7fBeu,r2qkb1r/p2n1ppp/1p1Pp3/4P3/5B2/2N5/PPP2PbP/R2QK1R1 b Qkq - 1 12,g2h3 c3b5 a8c8 f4g5,2624,86,92,1869,advantage opening short,https://lichess.org/zcqJyhqY/black#24,Rat_Defense Rat_Defense_Small_Center_Defense
PZH1l,5rk1/1R3p1p/2p1b2B/8/8/4QB2/1bqp1PP1/r2R2K1 w - - 4 32,h6f8 a1d1 g1h2 d1h1 h2h1 d2d1q f3d1 c2d1 h1h2 d1h5,2458,78,86,448,advancedPawn advantage attraction middlegame promotion veryLong,https://lichess.org/UzzQWFMF#63,
J4w1K,6rk/p3np1p/1q3p1Q/5Pr1/4B3/8/PPp1R1PP/5R1K b - - 1 25,e7f5 e4f5 g5f5 f1f5 b6b2 f5f1,2432,109,90,2249,crushing long middlegame,https://lichess.org/EaaOLlRd/black#50,
v0Igp,2k5/1pp5/p2p4/3n4/3b2P1/5Q1P/PP2K2q/R1B5 w - - 0 32,e2d3 d5b4 d3d4 c7c5 d4e3 b4c2,2597,93,84,273,advantage endgame exposedKing long sacrifice,https://lichess.org/AmIWf32I#63,
EoU3B,r5k1/pp3rp1/2p4B/3n1pR1/3Pp2R/1Q5P/PPP2P1q/2K5 b - - 15 26,g8f8 h6g7 f7g7 h4h8 f8f7 b3b7,2526,81,91,2117,advantage interference long middlegame sacrifice,https://lichess.org/cysM1jiK/black#52,
KOm4h,8/k1p5/ppK2Q2/3p4/8/2P3r1/8/3r4 b - - 2 53,g3d3 c6c7 d3c3 f6c3 d1f1 c3g7 f1c1 c7d6,2601,85,92,327,crushing discoveredAttack discoveredCheck endgame queenRookEndgame quietMove veryLong,https://lichess.org/K3UO82zN/black#106,
AZ6Yk,r2q1nk1/5pb1/1pbN2p1/3P2Pp/1P5P/2BQ4/5P2/4R1K1 w - - 0 34,c3g7 d8d6 g7f8 a8f8 e1e6 c6b5 d3g6 f7g6,2625,83,74,125,advantage hangingPiece middlegame veryLong,https://lichess.org/UeYWwjPz#67,
WLYKf,6k1/5R2/4rPp1/2pR2Pp/2P2K1P/1r6/4p3/8 w - - 1 43,f7e7 e6e7 f6e7 b3e3 f4e3 e2e1q,2738,109,89,771,advancedPawn attraction crushing endgame long promotion rookEndgame,https://lichess.org/XYJDKziK#85,
r3ylw,8/p7/3p2p1/8/6PP/5k2/P6K/8 w - - 1 44,h2h3 f3f4 a2a3 a7a6 h4h5 g6h5 g4h5 f4g5 h5h6 g5h6,2464,86,60,81,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/0n9ln6Ag#87,
7kzro,8/7R/3k4/6Kp/5P2/8/8/7r b - - 3 61,h5h4 h7h4 h1a1 h4h7,2554,87,77,67,advantage defensiveMove endgame master rookEndgame short,https://lichess.org/jMkEF8kD/black#122,
jx7bD,8/4B3/8/5p2/1P3p1p/4k1bP/6P1/3K4 w - - 8 68,b4b5 e3f2 b5b6 f2g2 e7h4 g3h2 d1e1 f4f3 h4f2 h2g1 f2g1 g2g1,2701,85,69,68,bishopEndgame crushing endgame master quietMove veryLong,https://lichess.org/vhhE36RT#135,
1heUf,6K1/4k1P1/8/8/R7/4p3/8/4r3 b - - 3 51,e3e2 a4g4 e7d6 g4g2,2847,107,85,776,crushing endgame quietMove rookEndgame short,https://lichess.org/S5Kyxiaa/black#102,
vUOOj,r2q3r/5p2/2pk2b1/p3p2p/1p1bP2P/P2P2B1/BPPQ4/2KR3R w - - 0 25,a3b4 d8b6 d2h2 a5b4,2637,113,91,213,advantage middlegame short,https://lichess.org/S8BmkTWm#49,
tNNr1,3r1r1k/p1q2p1B/1p2pp2/b7/2PP1n2/P4P2/1BQ1RP1P/R5K1 w - - 1 22,e2e4 f6f5 d4d5 f7f6 e4f4 c7f4,2784,123,90,734,advantage defensiveMove long middlegame,https://lichess.org/ApXCiEmD#43,
gGzm5,5r2/1p2p1kp/2p2bp1/2P2Pn1/8/1B2Q2P/P3N1PK/2B1q3 b - - 2 31,e1h4 e2f4 g7h8 g2g3 h4h6 h3h4,2592,110,91,345,advantage long middlegame,https://lichess.org/pFmed8Mg/black#62,
henCr,r3k2r/pbp2ppp/1p2p3/1Nb5/5B1q/3B4/PPP1QRPP/3R3K b kq - 0 16,c5f2 b5c7 e8e7 e2d2,2741,96,86,100,crushing fork middlegame short,https://lichess.org/9PZfS5NC/black#32,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Ritter_Defense
hs1nV,r3k2r/ppp2p2/1b2n1pp/4q3/4N2Q/2N1B3/PP3PPP/3R2K1 b kq - 7 18,b6e3 e4f6 e8e7 c3d5 e7d8 f2e3,2742,119,88,608,crushing long middlegame,https://lichess.org/d8fMsVsu/black#36,Italian_Game Italian_Game_Classical_Variation
IFttw,k1b5/p1p5/2P5/3pN3/3P4/6p1/P1q3P1/4Q2K b - - 1 34,a7a5 e1a5 a8b8 e5d7 c8d7 a5b4 b8c8 b4f8 d7e8 f8e8,2479,103,90,1222,endgame exposedKing mate mateIn5 sacrifice veryLong,https://lichess.org/GTMHBUPr/black#68,
45pWE,2k5/p1p5/1pP5/8/1N2n1p1/2P2qPp/PP3P1P/5QK1 w - - 7 34,b4d5 e4d2 f1a6 c8d8 d5e3 f3e4 a6e2 d2f3,2441,91,90,312,advantage endgame veryLong,https://lichess.org/w2JCUtyE#67,
I4Pzz,8/8/5p2/4bpk1/4p3/4P3/P3KP1p/7R w - - 4 49,a2a4 g5g4 a4a5 e5b8 a5a6 g4h3 h1b1 b8a7 b1b7 h2h1q,2767,111,89,866,advancedPawn crushing endgame promotion quietMove veryLong,https://lichess.org/tpJ018Si#97,
Jloyv,6k1/2p3pp/r2p2n1/p3p3/2P4q/B1nBPr2/2PQ1PPP/R4RK1 w - - 0 24,g2f3 h4h3 d3g6 d6d5 g6e4 a6h6 d2d5 c3d5,2869,97,95,234,advantage clearance middlegame quietMove sacrifice veryLong,https://lichess.org/12HpVQ9w#47,
SFTTy,rn5R/1b3ppp/2k1p3/6Q1/3N1P2/8/2PK2PP/7q b - - 4 27,c6b6 g5b5 b6c7 b5c5 c7d7 h8f8 h1g2 d2c3,2618,89,86,114,advantage defensiveMove exposedKing middlegame veryLong,https://lichess.org/SJ2NFOKx/black#54,
MkHnA,r1b5/ppq2Nk1/2p5/3p3Q/1P1b4/7P/P1r3P1/5R1K b - - 2 30,c8e6 h5h6 g7g8 h6g6 d4g7 f7g5 e6f5 g6f5,2466,93,29,80,advantage exposedKing fork middlegame veryLong,https://lichess.org/FZYbKX0T/black#60,
VbMNN,r1b4r/p4k2/2PNpn2/7p/1QPp1p2/5B2/P4qPP/R6K b - - 6 23,f7g7 d6e4 f2h4 b4e7 g7g6 e4f6 e6e5 f3e4,2404,84,80,118,advantage clearance exposedKing middlegame veryLong,https://lichess.org/zQNU82FU/black#46,
BJVTp,r1bq1k1r/ppp3pp/2np1b2/3Q2B1/5R2/2p2N2/PPP2PPP/4R1K1 b - - 5 13,h7h6 f3h4 c6e7 e1e7 d8e7 h4g6,2424,88,78,79,advantage long middlegame pin quietMove sacrifice,https://lichess.org/BSsCTUGY/black#26,Italian_Game Italian_Game_Scotch_Gambit
ugCWw,8/1R4pk/4p2p/8/3qp3/PP4QP/4rPPK/8 w - - 0 38,f2f3 e4f3 g3f3 e2e1 b7g7 d4g7,2442,107,90,296,crushing endgame long pin quietMove,https://lichess.org/M4GJHR1b#75,
DvAZM,6k1/5p1p/6p1/b2N4/4P3/8/1pBp1PPP/r2R2K1 w - - 2 36,d5e3 a1c1 g1f1 a5b6 f1e2 b6e3,2581,109,90,880,collinearMove crushing endgame long pin,https://lichess.org/kcF6mVSQ#71,
cbjLs,8/8/5p1k/4p1p1/4P2p/5P1P/5P1K/8 w - - 10 74,h2h1 g5g4 f3g4 h6g5 h1g2 g5f4,2403,92,90,4494,crushing endgame long pawnEndgame,https://lichess.org/ABfglsS2#147,
Jh1cp,8/4B3/7b/3kP3/2pP2p1/p1K3Pp/P6P/8 w - - 15 48,e7a3 h6f4 g3f4 g4g3 e5e6 d5e6,2529,83,91,239,bishopEndgame crushing endgame long sacrifice,https://lichess.org/CrXkQ9PT#95,
ybtlg,4R3/8/8/p2P4/2P1Pp2/5k2/r7/4K3 w - - 2 54,d5d6 f3e3 e1d1 a2d2 d1c1 d2d6,2555,84,72,116,crushing endgame exposedKing long master rookEndgame,https://lichess.org/JYsXayW0#107,
PjRoj,8/8/pp6/8/PPPk1p2/5K2/8/8 w - - 1 45,b4b5 a6b5 c4b5 d4c5 f3f4 c5b4 f4e3 b4a4 e3d3 a4b5,2662,93,94,232,crushing endgame pawnEndgame veryLong,https://lichess.org/Lex31zyx#89,
zgOFb,r5k1/pp1q1rpp/3p2P1/2p5/4PN1R/6Q1/PPP3P1/3K4 b - - 0 20,h7g6 g3g6 f7f6 g6h7 g8f7 h7h5 f7f8 h5h8,2594,89,31,83,advantage endgame veryLong,https://lichess.org/o9kE6IQm/black#40,
nHNCC,1b2r1k1/pp6/5p2/3p2pp/3Pb3/1PN1RNPq/P2Q1P2/6K1 b - - 1 35,g5g4 c3e4 d5e4 f3h4,2404,76,84,668,advantage defensiveMove middlegame short,https://lichess.org/HGI7fjJB/black#70,
oOGMB,rn3r2/1bqpNpkp/p5p1/1p6/7P/1B2Q3/PPP1KP2/6R1 b - - 0 21,f7f6 e7g6 d7d5 g6f8 g7f8 e3h6,2436,82,27,49,attraction crushing discoveredAttack discoveredCheck long middlegame,https://lichess.org/10CgXf9c/black#42,
Ai6za,r1k5/pR3R2/3b4/NP1p2p1/3P2n1/2P1P3/6K1/4r3 b - - 1 37,e1e2 g2f3 e2a2 f3g4 a2a5 b7d7,2669,94,77,108,crushing defensiveMove long middlegame,https://lichess.org/IDQyeIdo/black#74,
Inzow,5rk1/6pp/p2PR3/1p3qr1/8/4Q3/PP3PPP/3R2K1 w - - 3 27,d6d7 f5g4 g2g3 g4d1,2405,81,92,2315,crushing endgame short,https://lichess.org/ymYq6TqH#53,
ZEEcr,2bbrrn1/2q3k1/p2p4/1ppPpPpQ/4P3/1PP5/1P3PK1/R1B4R b - - 1 26,f8f6 h5e8 c8d7 e8h5,2424,81,72,76,advantage hangingPiece middlegame short,https://lichess.org/mY8g3Xxx/black#52,
X2vRi,8/5K2/1p2P3/1b1N3p/p6P/1k6/1P6/8 w - - 3 57,d5c3 b5c6 f7e7 a4a3 e7d6 c6e8,2791,117,90,921,crushing defensiveMove endgame long quietMove,https://lichess.org/qKGSGKuk#113,
nw25Y,8/1p6/8/P1P5/1p1pk2p/4p3/2P1K1P1/8 b - - 0 48,e4f4 a5a6 b7a6 c5c6 f4e5 c6c7,2466,92,86,41,advancedPawn crushing endgame long pawnEndgame,https://lichess.org/Kiv2a2lw/black#96,
IYGWg,8/pp2KP2/2p5/2kp3p/8/1B6/P4r1P/8 w - - 0 40,f7f8q f2f8 e7f8 h5h4,2720,108,86,199,advantage defensiveMove endgame short,https://lichess.org/EBS39UNs#79,
pZbOs,8/4k3/3Np3/1Pn3p1/7p/P4K2/5P2/8 w - - 5 43,d6e4 c5e4 f3e4 g5g4 e4f4 g4g3 f2g3 h4h3 f4f3 e6e5,2448,100,82,48,crushing defensiveMove endgame knightEndgame quietMove veryLong,https://lichess.org/GBXMxhpm#85,
vnyLJ,8/1Bp4p/1p4p1/1Rb1p3/P2r4/kP3P2/4K1PP/8 b - - 0 36,h7h6 a4a5 d4b4 b5c5 b6c5 a5a6,2588,93,90,1305,advantage endgame long sacrifice,https://lichess.org/ryuU6IcI/black#72,
UeH2B,8/8/8/8/6pk/R4p1p/8/6K1 w - - 2 66,g1h2 f3f2 a3a4 f2f1q a4g4 h4h5,2433,101,90,1335,advancedPawn crushing endgame long master promotion rookEndgame,https://lichess.org/iMY6493q#131,
mphxf,R7/5rk1/6p1/8/8/4q2P/Q4pP1/7K w - - 0 40,a2a1 f7f6 a8a7 e3a7,2444,83,76,83,crushing defensiveMove endgame short,https://lichess.org/hKLWZzys#79,
p3ZLi,r7/3b1pk1/3q2p1/3Pp3/2R1P3/2N2Bp1/P1PQ2K1/8 w - - 3 29,a2a4 d6f6 d2e3 a8h8 g2g1 h8h2 c3e2 f6h4,2792,112,87,140,crushing middlegame quietMove veryLong,https://lichess.org/IgbINy1M#57,
89R1p,4r1k1/1b2rp1p/p1p2qp1/3pP3/2p3Q1/2P2PN1/PP2R1PP/4R1K1 b - - 0 23,e7e5 g3h5 f6d6 g4d4 g6h5 e2e5,2436,84,82,83,crushing long middlegame pin,https://lichess.org/AN8c9BoN/black#46,
cDOUD,8/8/4k1p1/4n3/2p1K1p1/5p2/5P2/4R3 b - - 1 50,g6g5 e4d4 g4g3 e1e5 e6f6 e5e1,2477,79,95,1105,crushing defensiveMove discoveredAttack endgame exposedKing long,https://lichess.org/IfUnY1I2/black#100,
CDek5,8/pQp5/Pp4k1/1PbPp2n/4Pp2/5P2/6Pr/5KR1 w - - 11 44,g2g4 h5g3 f1e1 c5b4 e1d1 h2d2,2415,91,84,92,crushing endgame exposedKing long,https://lichess.org/zW5Lb5oX#87,
1PNG8,5rk1/1b1p1ppp/p7/1p1NP3/1P1P3q/P6P/3Q1PP1/5RK1 w - - 2 24,d5b6 h4d8 b6d7 d8d7,2572,100,90,461,advantage endgame short trappedPiece,https://lichess.org/970pPQD3#47,
bze0v,r1bq1rk1/pp2nppp/2n1p3/1BppP3/3P4/2P2N2/P1P2PPP/R1BQ1RK1 w - - 1 9,c1a3 d8a5 b5d3 a5a3 d3h7 g8h7 f3g5 h7g6 d1d3 e7f5,2583,104,86,863,advantage fork opening veryLong,https://lichess.org/PcBnzjPI#17,French_Defense French_Defense_Winawer_Variation
vXx6p,8/8/3p4/2pPp3/1kP3K1/1r3P2/2R5/8 w - - 8 48,f3f4 e5f4 g4f4 b3b1,2798,114,91,959,crushing defensiveMove endgame rookEndgame short,https://lichess.org/DoCXr0Z4#95,
9HVAw,5r1r/4q1p1/p1pp1pPk/1p3P1n/1P1P1nQP/1BP2K2/P7/4R2R b - - 0 32,e7d7 h1g1 d7d8 e1e4 f8e8 e4f4,2657,89,85,288,crushing long middlegame quietMove,https://lichess.org/qOuOdJjc/black#64,
RD5hh,4r1k1/pp1b1p1p/2p3p1/3p2rn/7q/2P1P2P/PP1QBPPK/R4RN1 w - - 9 19,g1f3 g5g2 h2g2 h4h3 g2g1 e8e4 f3g5 e4g4 e2g4 h3g4 g1h2 g4h4,2455,107,90,1839,attraction crushing fork middlegame sacrifice veryLong,https://lichess.org/aE2SDu1e#37,Indian_Defense Indian_Defense_Other_variations
2mhOF,8/7p/6p1/5k2/5P2/7P/5r2/4R2K w - - 0 38,e1e3 f5f4 e3e7 f4g3 h1g1 f2g2,2439,97,90,468,crushing endgame long rookEndgame,https://lichess.org/M9Hsdb5G#75,
6AeTY,5rk1/3R1p1p/3p2p1/2pb4/7q/2B2P1P/6P1/2Q3K1 b - - 1 27,f8d8 c1f4 d8d7 f4h4,2444,82,75,84,crushing endgame short,https://lichess.org/m1ucTecC/black#54,
GujF0,r5k1/5ppp/p2Qp3/1p2PP2/n2P4/7P/2r3PK/8 b - - 0 31,a4c3 f5e6 f7e6 d6e6 g8h8 e6b3 c2e2 b3c3,2759,107,88,669,advantage endgame master veryLong,https://lichess.org/kFLLO2iA/black#62,
JWEOS,8/8/p4kp1/1pp4p/3p2PP/PP1P2K1/2P5/8 b - - 2 47,f6e5 b3b4 c5c4 g3f3 c4c3 f3g3 h5g4 g3g4,2659,96,91,1718,crushing endgame pawnEndgame veryLong,https://lichess.org/jyNDxLpC/black#94,
JIa82,5b2/p4pkp/1r4p1/3pP3/3Q2P1/4P3/qr3PP1/2R2RK1 b - - 0 34,b2b1 e5e6 g7g8 e6e7 f8e7 c1c8 e7f8 d4c5 b1f1 g1h2 g8g7 c5f8,2682,91,86,340,advancedPawn advantage discoveredAttack discoveredCheck middlegame pin sacrifice veryLong,https://lichess.org/9hjmgO2i/black#68,
xWGyp,4r2k/6rp/R6p/1p1Bp3/1Q2Pp1q/2PP1P1P/5P1K/5R2 w - - 3 26,b4b5 e8g8 d5e6 g7g2 h2h1 h4h5 b5e5 h5e5,2609,92,86,79,advantage middlegame quietMove veryLong,https://lichess.org/eMI6ASNL#51,
9AMrM,6k1/3b1pPp/6q1/2pp4/3B4/5Q2/P1r3PP/R5K1 w - - 0 26,d4f6 d7f5 f3d5 g6f6 a1f1 f6g5,2600,87,75,113,crushing endgame interference long master quietMove,https://lichess.org/DBPf9VMC#51,
kTUIV,8/Q6p/2k3p1/2p5/3p2P1/1KP3q1/PP6/8 b - - 0 42,g3c7 a7c7 c6c7 g4g5 d4d3 c3c4,2566,77,94,632,crushing defensiveMove endgame long queenEndgame quietMove,https://lichess.org/UHOwy87z/black#84,
sJoiP,7r/1ppk4/p2p1P2/8/5P1N/6p1/PPP4n/2K4R w - - 1 32,h4g6 g3g2 h1d1 h2f1 g6h8 g2g1q f6f7 g1e3,2415,77,94,622,advancedPawn advantage endgame promotion quietMove veryLong,https://lichess.org/gTDzPfuB#63,
zL0tN,r5k1/5pp1/3N1n1p/2Q5/1P6/7P/3q1PP1/4R1K1 w - - 7 39,e1e7 a8a1 g1h2 a1c1,2773,119,90,626,advantage endgame master short,https://lichess.org/dOV8PoNn#77,
WSIwZ,3Q4/1p4pk/p6p/2Npn3/4p1q1/4P3/PPP3PP/6K1 w - - 6 30,h2h3 g4g3 g1f1 e5f3,2666,122,88,996,crushing defensiveMove endgame short,https://lichess.org/X7kwAN5j#59,
